#            mhscp              mprod               ctau              width        SR1FULL_375
     4.5000000e+02      5.0000000e+02      4.2897174e+00      4.6000000e-17      1.0717153e-03
     4.5000000e+02      5.0000000e+02      2.9018676e+00      6.8000000e-17      3.1685237e-04
     4.5000000e+02      5.0000000e+02      1.9732700e+00      1.0000000e-16      5.8230569e-05
     4.5000000e+02      5.0000000e+02      1.3155133e+00      1.5000000e-16      4.6903215e-06
     4.5000000e+02      5.0000000e+02      8.9694091e-01      2.2000000e-16      1.8162974e-07
     4.5000000e+02      5.0000000e+02      6.1664687e-01      3.2000000e-16      5.3669188e-09
     4.5000000e+02      5.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.0839190e-03
     4.5000000e+02      5.0000000e+03      3.9465400e+02      5.0000000e-19      1.0764154e-03
     4.5000000e+02      5.0000000e+03      1.9732700e+01      1.0000000e-17      9.4659807e-04
     4.5000000e+02      5.0000000e+03      6.1664687e+00      3.2000000e-17      7.1308384e-04
     4.5000000e+02      5.0000000e+03      1.3155133e+00      1.5000000e-16      1.7059214e-04
     4.5000000e+02      5.0000000e+03      8.9694091e-01      2.2000000e-16      7.5605202e-05
     4.5000000e+02      5.0000000e+03      6.1664687e-01      3.2000000e-16      2.4497173e-05
     4.5000000e+02      5.0000000e+03      4.2897174e-01      4.6000000e-16      5.3725482e-06
     4.5000000e+02      5.0000000e+03      2.9018676e-01      6.8000000e-16      5.5609304e-07
     4.5000000e+02      5.0000000e+03      1.9732700e-01      1.0000000e-15      2.4888783e-08
     4.5000000e+02      5.0000000e+03      1.3155133e-01      1.5000000e-15      2.6746733e-10
     4.5000000e+02      5.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+02      5.2500000e+02      1.0000000e+99      0.0000000e+00      1.9177872e-02
     4.5000000e+02      5.2500000e+02      1.9732700e+06      1.0000000e-22      1.9177740e-02
     4.5000000e+02      5.2500000e+02      1.9732700e+02      1.0000000e-18      1.7905983e-02
     4.5000000e+02      5.2500000e+02      3.5236964e+01      5.6000000e-18      1.3130655e-02
     4.5000000e+02      5.2500000e+02      1.3155133e+01      1.5000000e-17      7.1435034e-03
     4.5000000e+02      5.2500000e+02      6.1664687e+00      3.2000000e-17      2.5402720e-03
     4.5000000e+02      5.2500000e+02      4.2897174e+00      4.6000000e-17      1.1349889e-03
     4.5000000e+02      5.2500000e+02      2.9018676e+00      6.8000000e-17      3.3771544e-04
     4.5000000e+02      5.2500000e+02      1.9732700e+00      1.0000000e-16      6.2443215e-05
     4.5000000e+02      5.2500000e+02      1.3155133e+00      1.5000000e-16      5.0494666e-06
     4.5000000e+02      5.2500000e+02      8.9694091e-01      2.2000000e-16      1.9914917e-07
     4.5000000e+02      5.2500000e+02      6.1664687e-01      3.2000000e-16      8.9174065e-09
     4.5000000e+02      5.2500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      1.9885538e-02
     4.5000000e+02      5.5000000e+02      1.9732700e+06      1.0000000e-22      1.9885403e-02
     4.5000000e+02      5.5000000e+02      1.9732700e+02      1.0000000e-18      1.8576802e-02
     4.5000000e+02      5.5000000e+02      3.5236964e+01      5.6000000e-18      1.3653802e-02
     4.5000000e+02      5.5000000e+02      1.3155133e+01      1.5000000e-17      7.4552203e-03
     4.5000000e+02      5.5000000e+02      6.1664687e+00      3.2000000e-17      2.6605608e-03
     4.5000000e+02      5.5000000e+02      4.2897174e+00      4.6000000e-17      1.1897172e-03
     4.5000000e+02      5.5000000e+02      2.9018676e+00      6.8000000e-17      3.5372606e-04
     4.5000000e+02      5.5000000e+02      1.9732700e+00      1.0000000e-16      6.5238997e-05
     4.5000000e+02      5.5000000e+02      1.3155133e+00      1.5000000e-16      5.2669215e-06
     4.5000000e+02      5.5000000e+02      8.9694091e-01      2.2000000e-16      2.0686740e-07
     4.5000000e+02      5.5000000e+02      6.1664687e-01      3.2000000e-16      6.8652315e-09
     4.5000000e+02      5.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      2.1962677e-02
     4.5000000e+02      6.0000000e+02      1.9732700e+06      1.0000000e-22      2.1962530e-02
     4.5000000e+02      6.0000000e+02      1.9732700e+02      1.0000000e-18      2.0543499e-02
     4.5000000e+02      6.0000000e+02      3.5236964e+01      5.6000000e-18      1.5183355e-02
     4.5000000e+02      6.0000000e+02      1.3155133e+01      1.5000000e-17      8.3711876e-03
     4.5000000e+02      6.0000000e+02      6.1664687e+00      3.2000000e-17      3.0258868e-03
     4.5000000e+02      6.0000000e+02      4.2897174e+00      4.6000000e-17      1.3628602e-03
     4.5000000e+02      6.0000000e+02      2.9018676e+00      6.8000000e-17      4.0833747e-04
     4.5000000e+02      6.0000000e+02      1.9732700e+00      1.0000000e-16      7.5847215e-05
     4.5000000e+02      6.0000000e+02      1.3155133e+00      1.5000000e-16      6.1665462e-06
     4.5000000e+02      6.0000000e+02      8.9694091e-01      2.2000000e-16      2.4416738e-07
     4.5000000e+02      6.0000000e+02      6.1664687e-01      3.2000000e-16      7.7715765e-09
     4.5000000e+02      6.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+02      6.5000000e+02      1.0000000e+99      0.0000000e+00      2.4149751e-02
     4.5000000e+02      6.5000000e+02      1.9732700e+06      1.0000000e-22      2.4149590e-02
     4.5000000e+02      6.5000000e+02      1.9732700e+02      1.0000000e-18      2.2604690e-02
     4.5000000e+02      6.5000000e+02      3.5236964e+01      5.6000000e-18      1.6755056e-02
     4.5000000e+02      6.5000000e+02      6.1664687e+00      3.2000000e-17      3.3727314e-03
     4.5000000e+02      6.5000000e+02      4.2897174e+00      4.6000000e-17      1.5227825e-03
     4.5000000e+02      6.5000000e+02      2.9018676e+00      6.8000000e-17      4.5726348e-04
     4.5000000e+02      6.5000000e+02      1.9732700e+00      1.0000000e-16      8.5159322e-05
     4.5000000e+02      6.5000000e+02      1.3155133e+00      1.5000000e-16      6.9918663e-06
     4.5000000e+02      6.5000000e+02      8.9694091e-01      2.2000000e-16      2.9564356e-07
     4.5000000e+02      6.5000000e+02      6.1664687e-01      3.2000000e-16      1.2418494e-08
     4.5000000e+02      6.5000000e+02      4.2897174e-01      4.6000000e-16      7.9410313e-10
     4.5000000e+02      6.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      2.5843367e-02
     4.5000000e+02      7.0000000e+02      1.9732700e+06      1.0000000e-22      2.5843198e-02
     4.5000000e+02      7.0000000e+02      1.9732700e+02      1.0000000e-18      2.4215200e-02
     4.5000000e+02      7.0000000e+02      3.5236964e+01      5.6000000e-18      1.8030243e-02
     4.5000000e+02      7.0000000e+02      6.1664687e+00      3.2000000e-17      3.6964764e-03
     4.5000000e+02      7.0000000e+02      4.2897174e+00      4.6000000e-17      1.6785090e-03
     4.5000000e+02      7.0000000e+02      2.9018676e+00      6.8000000e-17      5.0687648e-04
     4.5000000e+02      7.0000000e+02      1.9732700e+00      1.0000000e-16      9.4782360e-05
     4.5000000e+02      7.0000000e+02      1.3155133e+00      1.5000000e-16      7.7934269e-06
     4.5000000e+02      7.0000000e+02      8.9694091e-01      2.2000000e-16      3.2857154e-07
     4.5000000e+02      7.0000000e+02      6.1664687e-01      3.2000000e-16      1.3987077e-08
     4.5000000e+02      7.0000000e+02      4.2897174e-01      4.6000000e-16      1.0026109e-09
     4.5000000e+02      7.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      3.0149162e-02
     4.5000000e+02      8.0000000e+02      1.9732700e+06      1.0000000e-22      3.0148971e-02
     4.5000000e+02      8.0000000e+02      1.9732700e+02      1.0000000e-18      2.8303608e-02
     4.5000000e+02      8.0000000e+02      3.5236964e+01      5.6000000e-18      2.1248095e-02
     4.5000000e+02      8.0000000e+02      6.1664687e+00      3.2000000e-17      4.5022897e-03
     4.5000000e+02      8.0000000e+02      4.2897174e+00      4.6000000e-17      2.0674044e-03
     4.5000000e+02      8.0000000e+02      2.9018676e+00      6.8000000e-17      6.3280765e-04
     4.5000000e+02      8.0000000e+02      1.9732700e+00      1.0000000e-16      1.2025051e-04
     4.5000000e+02      8.0000000e+02      1.3155133e+00      1.5000000e-16      1.0119293e-05
     4.5000000e+02      8.0000000e+02      8.9694091e-01      2.2000000e-16      4.3734422e-07
     4.5000000e+02      8.0000000e+02      6.1664687e-01      3.2000000e-16      1.7770219e-08
     4.5000000e+02      8.0000000e+02      4.2897174e-01      4.6000000e-16      1.0690408e-09
     4.5000000e+02      8.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      3.7082794e-02
     5.0000000e+02      1.0000000e+03      1.9732700e+02      1.0000000e-18      3.4896501e-02
     5.0000000e+02      1.0000000e+03      3.5236964e+01      5.6000000e-18      2.6468929e-02
     5.0000000e+02      1.0000000e+03      6.1664687e+00      3.2000000e-17      5.8404477e-03
     5.0000000e+02      1.0000000e+03      4.2897174e+00      4.6000000e-17      2.7167118e-03
     5.0000000e+02      1.0000000e+03      2.9018676e+00      6.8000000e-17      8.4333574e-04
     5.0000000e+02      1.0000000e+03      1.9732700e+00      1.0000000e-16      1.6245486e-04
     5.0000000e+02      1.0000000e+03      1.3155133e+00      1.5000000e-16      1.3871288e-05
     5.0000000e+02      1.0000000e+03      8.9694091e-01      2.2000000e-16      6.0532402e-07
     5.0000000e+02      1.0000000e+03      6.1664687e-01      3.2000000e-16      2.4326548e-08
     5.0000000e+02      1.0000000e+03      4.2897174e-01      4.6000000e-16      1.5724830e-09
     5.0000000e+02      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      4.1110128e-02
     5.0000000e+02      1.2500000e+03      1.9732700e+02      1.0000000e-18      3.8786239e-02
     5.0000000e+02      1.2500000e+03      3.5236964e+01      5.6000000e-18      2.9751368e-02
     5.0000000e+02      1.2500000e+03      6.1664687e+00      3.2000000e-17      6.8977552e-03
     5.0000000e+02      1.2500000e+03      4.2897174e+00      4.6000000e-17      3.2729875e-03
     5.0000000e+02      1.2500000e+03      2.9018676e+00      6.8000000e-17      1.0441965e-03
     5.0000000e+02      1.2500000e+03      1.9732700e+00      1.0000000e-16      2.0892391e-04
     5.0000000e+02      1.2500000e+03      1.3155133e+00      1.5000000e-16      1.9252883e-05
     5.0000000e+02      1.2500000e+03      8.9694091e-01      2.2000000e-16      1.0738842e-06
     5.0000000e+02      1.2500000e+03      6.1664687e-01      3.2000000e-16      7.5200564e-08
     5.0000000e+02      1.2500000e+03      4.2897174e-01      4.6000000e-16      6.4054811e-09
     5.0000000e+02      1.2500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      3.8656988e-02
     5.0000000e+02      1.5000000e+03      1.9732700e+02      1.0000000e-18      3.6518259e-02
     5.0000000e+02      1.5000000e+03      3.5236964e+01      5.6000000e-18      2.8170802e-02
     5.0000000e+02      1.5000000e+03      6.1664687e+00      3.2000000e-17      6.7177266e-03
     5.0000000e+02      1.5000000e+03      4.2897174e+00      4.6000000e-17      3.2304620e-03
     5.0000000e+02      1.5000000e+03      2.9018676e+00      6.8000000e-17      1.0525726e-03
     5.0000000e+02      1.5000000e+03      1.9732700e+00      1.0000000e-16      2.1833011e-04
     5.0000000e+02      1.5000000e+03      1.3155133e+00      1.5000000e-16      2.2185230e-05
     5.0000000e+02      1.5000000e+03      8.9694091e-01      2.2000000e-16      1.6930997e-06
     5.0000000e+02      1.5000000e+03      6.1664687e-01      3.2000000e-16      1.7469835e-07
     5.0000000e+02      1.5000000e+03      4.2897174e-01      4.6000000e-16      1.6618727e-08
     5.0000000e+02      1.5000000e+03      2.9018676e-01      6.8000000e-16      6.1870060e-10
     5.0000000e+02      1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      2.1983197e-02
     5.0000000e+02      2.0000000e+03      1.9732700e+02      1.0000000e-18      2.0806604e-02
     5.0000000e+02      2.0000000e+03      3.5236964e+01      5.6000000e-18      1.6189637e-02
     5.0000000e+02      2.0000000e+03      6.1664687e+00      3.2000000e-17      4.0551890e-03
     5.0000000e+02      2.0000000e+03      4.2897174e+00      4.6000000e-17      2.0086486e-03
     5.0000000e+02      2.0000000e+03      2.9018676e+00      6.8000000e-17      6.9412826e-04
     5.0000000e+02      2.0000000e+03      1.9732700e+00      1.0000000e-16      1.6471013e-04
     5.0000000e+02      2.0000000e+03      1.3155133e+00      1.5000000e-16      2.5125947e-05
     5.0000000e+02      2.0000000e+03      8.9694091e-01      2.2000000e-16      4.1902431e-06
     5.0000000e+02      2.0000000e+03      6.1664687e-01      3.2000000e-16      6.9822157e-07
     5.0000000e+02      2.0000000e+03      4.2897174e-01      4.6000000e-16      7.9230347e-08
     5.0000000e+02      2.0000000e+03      2.9018676e-01      6.8000000e-16      3.6709468e-09
     5.0000000e+02      2.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      8.9059149e-03
     5.0000000e+02      2.5000000e+03      1.9732700e+02      1.0000000e-18      8.4428407e-03
     5.0000000e+02      2.5000000e+03      3.5236964e+01      5.6000000e-18      6.6233074e-03
     5.0000000e+02      2.5000000e+03      6.1664687e+00      3.2000000e-17      1.7886840e-03
     5.0000000e+02      2.5000000e+03      4.2897174e+00      4.6000000e-17      9.4495077e-04
     5.0000000e+02      2.5000000e+03      2.9018676e+00      6.8000000e-17      3.7787071e-04
     5.0000000e+02      2.5000000e+03      1.9732700e+00      1.0000000e-16      1.2309597e-04
     5.0000000e+02      2.5000000e+03      1.3155133e+00      1.5000000e-16      3.3878733e-05
     5.0000000e+02      2.5000000e+03      8.9694091e-01      2.2000000e-16      9.1183853e-06
     5.0000000e+02      2.5000000e+03      6.1664687e-01      3.2000000e-16      1.8533932e-06
     5.0000000e+02      2.5000000e+03      4.2897174e-01      4.6000000e-16      2.4448976e-07
     5.0000000e+02      2.5000000e+03      2.9018676e-01      6.8000000e-16      1.4233366e-08
     5.0000000e+02      2.5000000e+03      1.9732700e-01      1.0000000e-15      3.8551309e-10
     5.0000000e+02      2.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      2.7393678e-03
     5.0000000e+02      3.0000000e+03      1.9732700e+03      1.0000000e-19      2.7267659e-03
     5.0000000e+02      3.0000000e+03      6.1664687e+01      3.2000000e-18      2.3682737e-03
     5.0000000e+02      3.0000000e+03      1.9732700e+01      1.0000000e-17      1.7614978e-03
     5.0000000e+02      3.0000000e+03      4.2897174e+00      4.6000000e-17      4.8379100e-04
     5.0000000e+02      3.0000000e+03      2.9018676e+00      6.8000000e-17      2.6513632e-04
     5.0000000e+02      3.0000000e+03      1.9732700e+00      1.0000000e-16      1.3041947e-04
     5.0000000e+02      3.0000000e+03      1.3155133e+00      1.5000000e-16      5.2547635e-05
     5.0000000e+02      3.0000000e+03      8.9694091e-01      2.2000000e-16      1.7139896e-05
     5.0000000e+02      3.0000000e+03      6.1664687e-01      3.2000000e-16      3.9146423e-06
     5.0000000e+02      3.0000000e+03      4.2897174e-01      4.6000000e-16      5.8146660e-07
     5.0000000e+02      3.0000000e+03      2.9018676e-01      6.8000000e-16      3.8659662e-08
     5.0000000e+02      3.0000000e+03      1.9732700e-01      1.0000000e-15      1.1451058e-09
     5.0000000e+02      3.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      1.0574724e-03
     5.0000000e+02      4.0000000e+03      1.9732700e+03      1.0000000e-19      1.0555515e-03
     5.0000000e+02      4.0000000e+03      3.5236964e+01      5.6000000e-18      9.5645852e-04
     5.0000000e+02      4.0000000e+03      8.9694091e+00      2.2000000e-17      7.2199480e-04
     5.0000000e+02      4.0000000e+03      1.9732700e+00      1.0000000e-16      2.1217035e-04
     5.0000000e+02      4.0000000e+03      1.3155133e+00      1.5000000e-16      1.0132782e-04
     5.0000000e+02      4.0000000e+03      8.9694091e-01      2.2000000e-16      3.7545233e-05
     5.0000000e+02      4.0000000e+03      6.1664687e-01      3.2000000e-16      9.7713807e-06
     5.0000000e+02      4.0000000e+03      4.2897174e-01      4.6000000e-16      1.6684138e-06
     5.0000000e+02      4.0000000e+03      2.9018676e-01      6.8000000e-16      1.2776146e-07
     5.0000000e+02      4.0000000e+03      1.9732700e-01      1.0000000e-15      4.1813736e-09
     5.0000000e+02      4.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.1169688e-03
     5.0000000e+02      5.0000000e+03      1.9732700e+04      1.0000000e-20      1.1168105e-03
     5.0000000e+02      5.0000000e+03      3.5236964e+01      5.6000000e-18      1.0319920e-03
     5.0000000e+02      5.0000000e+03      8.9694091e+00      2.2000000e-17      8.2052491e-04
     5.0000000e+02      5.0000000e+03      2.9018676e+00      6.8000000e-17      4.3681322e-04
     5.0000000e+02      5.0000000e+03      1.3155133e+00      1.5000000e-16      1.4690195e-04
     5.0000000e+02      5.0000000e+03      8.9694091e-01      2.2000000e-16      5.9706547e-05
     5.0000000e+02      5.0000000e+03      6.1664687e-01      3.2000000e-16      1.7207624e-05
     5.0000000e+02      5.0000000e+03      4.2897174e-01      4.6000000e-16      3.2390316e-06
     5.0000000e+02      5.0000000e+03      2.9018676e-01      6.8000000e-16      2.6932137e-07
     5.0000000e+02      5.0000000e+03      1.9732700e-01      1.0000000e-15      9.0887308e-09
     5.0000000e+02      5.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      5.0500000e+02      1.0000000e+99      0.0000000e+00      1.9955036e-02
     5.0000000e+02      5.0500000e+02      1.9732700e+06      1.0000000e-22      1.9954897e-02
     5.0000000e+02      5.0500000e+02      1.9732700e+02      1.0000000e-18      1.8620377e-02
     5.0000000e+02      5.0500000e+02      3.5236964e+01      5.6000000e-18      1.3617846e-02
     5.0000000e+02      5.0500000e+02      1.3155133e+01      1.5000000e-17      7.3711178e-03
     5.0000000e+02      5.0500000e+02      6.1664687e+00      3.2000000e-17      2.6009230e-03
     5.0000000e+02      5.0500000e+02      4.2897174e+00      4.6000000e-17      1.1559727e-03
     5.0000000e+02      5.0500000e+02      2.9018676e+00      6.8000000e-17      3.4164106e-04
     5.0000000e+02      5.0500000e+02      1.9732700e+00      1.0000000e-16      6.2708088e-05
     5.0000000e+02      5.0500000e+02      1.3155133e+00      1.5000000e-16      5.0352627e-06
     5.0000000e+02      5.0500000e+02      8.9694091e-01      2.2000000e-16      1.9304159e-07
     5.0000000e+02      5.0500000e+02      6.1664687e-01      3.2000000e-16      5.3620424e-09
     5.0000000e+02      5.0500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      5.1000000e+02      1.0000000e+99      0.0000000e+00      1.9164282e-02
     5.0000000e+02      5.1000000e+02      1.9732700e+06      1.0000000e-22      1.9164150e-02
     5.0000000e+02      5.1000000e+02      1.9732700e+02      1.0000000e-18      1.7892815e-02
     5.0000000e+02      5.1000000e+02      3.5236964e+01      5.6000000e-18      1.3118247e-02
     5.0000000e+02      5.1000000e+02      1.3155133e+01      1.5000000e-17      7.1310052e-03
     5.0000000e+02      5.1000000e+02      6.1664687e+00      3.2000000e-17      2.5300771e-03
     5.0000000e+02      5.1000000e+02      4.2897174e+00      4.6000000e-17      1.1279898e-03
     5.0000000e+02      5.1000000e+02      2.9018676e+00      6.8000000e-17      3.3454855e-04
     5.0000000e+02      5.1000000e+02      1.9732700e+00      1.0000000e-16      6.1642733e-05
     5.0000000e+02      5.1000000e+02      1.3155133e+00      1.5000000e-16      4.9814134e-06
     5.0000000e+02      5.1000000e+02      8.9694091e-01      2.2000000e-16      1.9955065e-07
     5.0000000e+02      5.1000000e+02      6.1664687e-01      3.2000000e-16      8.3242103e-09
     5.0000000e+02      5.1000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      5.2000000e+02      1.0000000e+99      0.0000000e+00      1.9566232e-02
     5.0000000e+02      5.2000000e+02      1.9732700e+06      1.0000000e-22      1.9566096e-02
     5.0000000e+02      5.2000000e+02      1.9732700e+02      1.0000000e-18      1.8253572e-02
     5.0000000e+02      5.2000000e+02      3.5236964e+01      5.6000000e-18      1.3335953e-02
     5.0000000e+02      5.2000000e+02      1.3155133e+01      1.5000000e-17      7.2032286e-03
     5.0000000e+02      5.2000000e+02      6.1664687e+00      3.2000000e-17      2.5320333e-03
     5.0000000e+02      5.2000000e+02      4.2897174e+00      4.6000000e-17      1.1219817e-03
     5.0000000e+02      5.2000000e+02      2.9018676e+00      6.8000000e-17      3.3011507e-04
     5.0000000e+02      5.2000000e+02      1.9732700e+00      1.0000000e-16      6.0203117e-05
     5.0000000e+02      5.2000000e+02      1.3155133e+00      1.5000000e-16      4.7667838e-06
     5.0000000e+02      5.2000000e+02      8.9694091e-01      2.2000000e-16      1.7127437e-07
     5.0000000e+02      5.2000000e+02      6.1664687e-01      3.2000000e-16      3.2772404e-09
     5.0000000e+02      5.2000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      5.3000000e+02      1.0000000e+99      0.0000000e+00      1.9496500e-02
     5.0000000e+02      5.3000000e+02      1.9732700e+06      1.0000000e-22      1.9496364e-02
     5.0000000e+02      5.3000000e+02      1.9732700e+02      1.0000000e-18      1.8191074e-02
     5.0000000e+02      5.3000000e+02      3.5236964e+01      5.6000000e-18      1.3297940e-02
     5.0000000e+02      5.3000000e+02      1.3155133e+01      1.5000000e-17      7.1891074e-03
     5.0000000e+02      5.3000000e+02      6.1664687e+00      3.2000000e-17      2.5298169e-03
     5.0000000e+02      5.3000000e+02      4.2897174e+00      4.6000000e-17      1.1218292e-03
     5.0000000e+02      5.3000000e+02      2.9018676e+00      6.8000000e-17      3.3048765e-04
     5.0000000e+02      5.3000000e+02      1.9732700e+00      1.0000000e-16      6.0418302e-05
     5.0000000e+02      5.3000000e+02      1.3155133e+00      1.5000000e-16      4.8151423e-06
     5.0000000e+02      5.3000000e+02      8.9694091e-01      2.2000000e-16      1.7744879e-07
     5.0000000e+02      5.3000000e+02      6.1664687e-01      3.2000000e-16      3.7688086e-09
     5.0000000e+02      5.3000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      5.4000000e+02      1.0000000e+99      0.0000000e+00      1.9664636e-02
     5.0000000e+02      5.4000000e+02      1.9732700e+06      1.0000000e-22      1.9664499e-02
     5.0000000e+02      5.4000000e+02      1.9732700e+02      1.0000000e-18      1.8351807e-02
     5.0000000e+02      5.4000000e+02      3.5236964e+01      5.6000000e-18      1.3429009e-02
     5.0000000e+02      5.4000000e+02      1.3155133e+01      1.5000000e-17      7.2762069e-03
     5.0000000e+02      5.4000000e+02      6.1664687e+00      3.2000000e-17      2.5713989e-03
     5.0000000e+02      5.4000000e+02      4.2897174e+00      4.6000000e-17      1.1441671e-03
     5.0000000e+02      5.4000000e+02      2.9018676e+00      6.8000000e-17      3.3871426e-04
     5.0000000e+02      5.4000000e+02      1.9732700e+00      1.0000000e-16      6.2299806e-05
     5.0000000e+02      5.4000000e+02      1.3155133e+00      1.5000000e-16      5.0215327e-06
     5.0000000e+02      5.4000000e+02      8.9694091e-01      2.2000000e-16      1.9937668e-07
     5.0000000e+02      5.4000000e+02      6.1664687e-01      3.2000000e-16      7.5353698e-09
     5.0000000e+02      5.4000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      5.6000000e+02      1.0000000e+99      0.0000000e+00      2.0245764e-02
     5.0000000e+02      5.6000000e+02      1.9732700e+06      1.0000000e-22      2.0245624e-02
     5.0000000e+02      5.6000000e+02      1.9732700e+02      1.0000000e-18      1.8893954e-02
     5.0000000e+02      5.6000000e+02      3.5236964e+01      5.6000000e-18      1.3824971e-02
     5.0000000e+02      5.6000000e+02      1.3155133e+01      1.5000000e-17      7.4892199e-03
     5.0000000e+02      5.6000000e+02      6.1664687e+00      3.2000000e-17      2.6445309e-03
     5.0000000e+02      5.6000000e+02      4.2897174e+00      4.6000000e-17      1.1754778e-03
     5.0000000e+02      5.6000000e+02      2.9018676e+00      6.8000000e-17      3.4730346e-04
     5.0000000e+02      5.6000000e+02      1.9732700e+00      1.0000000e-16      6.3716035e-05
     5.0000000e+02      5.6000000e+02      1.3155133e+00      1.5000000e-16      5.1265898e-06
     5.0000000e+02      5.6000000e+02      8.9694091e-01      2.2000000e-16      2.0245554e-07
     5.0000000e+02      5.6000000e+02      6.1664687e-01      3.2000000e-16      7.0492697e-09
     5.0000000e+02      5.6000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      5.8000000e+02      1.0000000e+99      0.0000000e+00      2.0626938e-02
     5.0000000e+02      5.8000000e+02      1.9732700e+06      1.0000000e-22      2.0626796e-02
     5.0000000e+02      5.8000000e+02      1.9732700e+02      1.0000000e-18      1.9259100e-02
     5.0000000e+02      5.8000000e+02      3.5236964e+01      5.6000000e-18      1.4122096e-02
     5.0000000e+02      5.8000000e+02      1.3155133e+01      1.5000000e-17      7.6785405e-03
     5.0000000e+02      5.8000000e+02      6.1664687e+00      3.2000000e-17      2.7244392e-03
     5.0000000e+02      5.8000000e+02      4.2897174e+00      4.6000000e-17      1.2140803e-03
     5.0000000e+02      5.8000000e+02      2.9018676e+00      6.8000000e-17      3.5948560e-04
     5.0000000e+02      5.8000000e+02      1.9732700e+00      1.0000000e-16      6.5946063e-05
     5.0000000e+02      5.8000000e+02      1.3155133e+00      1.5000000e-16      5.2501591e-06
     5.0000000e+02      5.8000000e+02      8.9694091e-01      2.2000000e-16      1.9065268e-07
     5.0000000e+02      5.8000000e+02      6.1664687e-01      3.2000000e-16      3.9001398e-09
     5.0000000e+02      5.8000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      2.0786125e-02
     5.0000000e+02      6.0000000e+02      1.9732700e+06      1.0000000e-22      2.0785983e-02
     5.0000000e+02      6.0000000e+02      1.9732700e+02      1.0000000e-18      1.9414304e-02
     5.0000000e+02      6.0000000e+02      3.5236964e+01      5.6000000e-18      1.4255396e-02
     5.0000000e+02      6.0000000e+02      1.3155133e+01      1.5000000e-17      7.7661016e-03
     5.0000000e+02      6.0000000e+02      6.1664687e+00      3.2000000e-17      2.7595695e-03
     5.0000000e+02      6.0000000e+02      4.2897174e+00      4.6000000e-17      1.2299538e-03
     5.0000000e+02      6.0000000e+02      2.9018676e+00      6.8000000e-17      3.6411420e-04
     5.0000000e+02      6.0000000e+02      1.9732700e+00      1.0000000e-16      6.6828347e-05
     5.0000000e+02      6.0000000e+02      1.3155133e+00      1.5000000e-16      5.3574862e-06
     5.0000000e+02      6.0000000e+02      8.9694091e-01      2.2000000e-16      2.0493866e-07
     5.0000000e+02      6.0000000e+02      6.1664687e-01      3.2000000e-16      5.5420803e-09
     5.0000000e+02      6.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
