#            mhscp               ctau              width        SR1FULL_600
     3.0000000e+03      4.2897174e+00      4.6000000e-17      6.8230332e-04
     3.0000000e+03      2.9018676e+00      6.8000000e-17      1.9684244e-04
     3.0000000e+03      1.9732700e+00      1.0000000e-16      3.2749126e-05
     3.0000000e+03      1.3155133e+00      1.5000000e-16      2.1139094e-06
     3.0000000e+03      8.9694091e-01      2.2000000e-16      5.1051747e-08
     3.0000000e+03      6.1664687e-01      3.2000000e-16      2.9656451e-10
     3.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.5000000e+03      1.0000000e+99      0.0000000e+00      1.1669719e-03
     3.5000000e+03      1.9732700e+03      1.0000000e-19      1.1628295e-03
     3.5000000e+03      6.1664687e+01      3.2000000e-18      1.0368009e-03
     3.5000000e+03      1.9732700e+01      1.0000000e-17      7.7367409e-04
     3.5000000e+03      6.1664687e+00      3.2000000e-17      2.3378594e-04
     3.5000000e+03      4.2897174e+00      4.6000000e-17      1.0164944e-04
     3.5000000e+03      2.9018676e+00      6.8000000e-17      2.6992275e-05
     3.5000000e+03      1.9732700e+00      1.0000000e-16      3.9770339e-06
     3.5000000e+03      1.3155133e+00      1.5000000e-16      2.1227132e-07
     3.5000000e+03      8.9694091e-01      2.2000000e-16      3.9465070e-09
     3.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.0000000e+03      1.0000000e+99      0.0000000e+00      1.6206553e-05
     4.0000000e+03      6.1664687e+01      3.2000000e-18      1.5501908e-05
     4.0000000e+03      1.9732700e+01      1.0000000e-17      1.2535067e-05
     4.0000000e+03      6.1664687e+00      3.2000000e-17      3.7171816e-06
     4.0000000e+03      4.2897174e+00      4.6000000e-17      1.5213456e-06
     4.0000000e+03      2.9018676e+00      6.8000000e-17      3.6148582e-07
     4.0000000e+03      1.9732700e+00      1.0000000e-16      4.4635732e-08
     4.0000000e+03      1.3155133e+00      1.5000000e-16      1.7670639e-09
     4.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+03      1.0000000e+99      0.0000000e+00      3.0098575e-07
     4.5000000e+03      1.9732700e+03      1.0000000e-19      2.8698485e-07
     4.5000000e+03      3.9465400e+02      5.0000000e-19      2.3741099e-07
     4.5000000e+03      1.9732700e+02      1.0000000e-18      1.8764950e-07
     4.5000000e+03      6.1664687e+01      3.2000000e-18      6.7919605e-08
     4.5000000e+03      3.5236964e+01      5.6000000e-18      2.2987115e-08
     4.5000000e+03      1.9732700e+01      1.0000000e-17      3.3090138e-09
     4.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+03      1.0000000e+99      0.0000000e+00      1.4110633e-07
     5.0000000e+03      1.9732700e+03      1.0000000e-19      1.3355961e-07
     5.0000000e+03      3.9465400e+02      5.0000000e-19      1.0743089e-07
     5.0000000e+03      1.9732700e+02      1.0000000e-18      8.2174681e-08
     5.0000000e+03      3.5236964e+01      5.6000000e-18      7.8764721e-09
     5.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
