#            mhscp              mprod               ctau              width        SR1FULL_825
     1.2000000e+03      1.2050000e+03      6.1664687e-01      3.2000000e-16      2.8110783e-09
     3.0000000e+02      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.2050000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.2100000e+03      1.0000000e+99      0.0000000e+00      4.9464722e-02
     1.2000000e+03      1.2100000e+03      3.9465400e+02      5.0000000e-19      4.6783604e-02
     1.2000000e+03      1.2100000e+03      6.1664687e+01      3.2000000e-18      3.5356225e-02
     1.2000000e+03      1.2100000e+03      8.9694091e+00      2.2000000e-17      8.7321929e-03
     1.2000000e+03      1.2100000e+03      6.1664687e+00      3.2000000e-17      4.8056760e-03
     1.2000000e+03      1.2100000e+03      4.2897174e+00      4.6000000e-17      2.1673068e-03
     1.2000000e+03      1.2100000e+03      2.9018676e+00      6.8000000e-17      6.4511445e-04
     1.2000000e+03      1.2100000e+03      1.9732700e+00      1.0000000e-16      1.1661883e-04
     1.2000000e+03      1.2100000e+03      1.3155133e+00      1.5000000e-16      8.8580662e-06
     1.2000000e+03      1.2100000e+03      8.9694091e-01      2.2000000e-16      2.8129119e-07
     1.2000000e+03      1.2100000e+03      6.1664687e-01      3.2000000e-16      2.6596685e-09
     4.0000000e+03      4.6000000e+03      1.0000000e+99      0.0000000e+00      5.3129159e-06
     3.0000000e+02      1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.2100000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.2200000e+03      1.0000000e+99      0.0000000e+00      4.8909116e-02
     1.2000000e+03      1.2200000e+03      3.9465400e+02      5.0000000e-19      4.6263980e-02
     4.0000000e+03      4.6000000e+03      1.9732700e+03      1.0000000e-19      5.0455571e-06
     1.2000000e+03      1.2200000e+03      6.1664687e+01      3.2000000e-18      3.4980982e-02
     1.2000000e+03      1.2200000e+03      8.9694091e+00      2.2000000e-17      8.6158660e-03
     1.2000000e+03      1.2200000e+03      6.1664687e+00      3.2000000e-17      4.7311010e-03
     1.2000000e+03      1.2200000e+03      4.2897174e+00      4.6000000e-17      2.1287361e-03
     1.2000000e+03      1.2200000e+03      2.9018676e+00      6.8000000e-17      6.3229059e-04
     1.2000000e+03      1.2200000e+03      1.9732700e+00      1.0000000e-16      1.1415371e-04
     1.2000000e+03      1.2200000e+03      1.3155133e+00      1.5000000e-16      8.6684986e-06
     1.2000000e+03      1.2200000e+03      8.9694091e-01      2.2000000e-16      2.7552365e-07
     1.2000000e+03      1.2200000e+03      6.1664687e-01      3.2000000e-16      2.6115992e-09
     4.0000000e+03      4.6000000e+03      6.1664687e+01      3.2000000e-18      1.0812334e-06
     3.0000000e+02      2.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.2200000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.2300000e+03      1.0000000e+99      0.0000000e+00      4.9386060e-02
     1.2000000e+03      1.2300000e+03      3.9465400e+02      5.0000000e-19      4.6676752e-02
     1.2000000e+03      1.2300000e+03      6.1664687e+01      3.2000000e-18      3.5131356e-02
     1.2000000e+03      1.2300000e+03      8.9694091e+00      2.2000000e-17      8.4627744e-03
     1.2000000e+03      1.2300000e+03      6.1664687e+00      3.2000000e-17      4.6270510e-03
     1.2000000e+03      1.2300000e+03      4.2897174e+00      4.6000000e-17      2.0762254e-03
     1.2000000e+03      1.2300000e+03      2.9018676e+00      6.8000000e-17      6.1538564e-04
     1.2000000e+03      1.2300000e+03      1.9732700e+00      1.0000000e-16      1.1076415e-04
     1.2000000e+03      1.2300000e+03      1.3155133e+00      1.5000000e-16      8.3546326e-06
     1.2000000e+03      1.2300000e+03      8.9694091e-01      2.2000000e-16      2.6283603e-07
     1.2000000e+03      1.2300000e+03      6.1664687e-01      3.2000000e-16      2.4800304e-09
     3.0000000e+02      2.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.2300000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.2400000e+03      1.0000000e+99      0.0000000e+00      4.8093111e-02
     1.2000000e+03      1.2400000e+03      3.9465400e+02      5.0000000e-19      4.5504498e-02
     1.2000000e+03      1.2400000e+03      6.1664687e+01      3.2000000e-18      3.4451309e-02
     1.2000000e+03      1.2400000e+03      8.9694091e+00      2.2000000e-17      8.5185022e-03
     1.2000000e+03      1.2400000e+03      6.1664687e+00      3.2000000e-17      4.6768241e-03
     1.2000000e+03      1.2400000e+03      4.2897174e+00      4.6000000e-17      2.1015531e-03
     1.2000000e+03      1.2400000e+03      2.9018676e+00      6.8000000e-17      6.2229418e-04
     1.2000000e+03      1.2400000e+03      1.9732700e+00      1.0000000e-16      1.1172474e-04
     1.2000000e+03      1.2400000e+03      1.3155133e+00      1.5000000e-16      8.3907936e-06
     1.2000000e+03      1.2400000e+03      8.9694091e-01      2.2000000e-16      2.6134600e-07
     1.2000000e+03      1.2400000e+03      6.1664687e-01      3.2000000e-16      2.3949607e-09
     3.0000000e+02      3.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      3.0500000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.2400000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.2600000e+03      1.0000000e+99      0.0000000e+00      4.7647833e-02
     1.2000000e+03      1.2600000e+03      3.9465400e+02      5.0000000e-19      4.5062852e-02
     1.2000000e+03      1.2600000e+03      6.1664687e+01      3.2000000e-18      3.4047648e-02
     1.2000000e+03      1.2600000e+03      8.9694091e+00      2.2000000e-17      8.3867451e-03
     1.2000000e+03      1.2600000e+03      6.1664687e+00      3.2000000e-17      4.6065552e-03
     1.2000000e+03      1.2600000e+03      4.2897174e+00      4.6000000e-17      2.0725110e-03
     1.2000000e+03      1.2600000e+03      2.9018676e+00      6.8000000e-17      6.1510629e-04
     1.2000000e+03      1.2600000e+03      1.9732700e+00      1.0000000e-16      1.1083291e-04
     1.2000000e+03      1.2600000e+03      1.3155133e+00      1.5000000e-16      8.3834752e-06
     1.2000000e+03      1.2600000e+03      8.9694091e-01      2.2000000e-16      2.6508770e-07
     1.2000000e+03      1.2600000e+03      6.1664687e-01      3.2000000e-16      2.5026502e-09
     3.0000000e+02      3.0500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      3.1000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.2600000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.2800000e+03      1.0000000e+99      0.0000000e+00      4.7998023e-02
     1.2000000e+03      1.2800000e+03      3.9465400e+02      5.0000000e-19      4.5427520e-02
     1.2000000e+03      1.2800000e+03      6.1664687e+01      3.2000000e-18      3.4436445e-02
     1.2000000e+03      1.2800000e+03      8.9694091e+00      2.2000000e-17      8.5431116e-03
     1.2000000e+03      1.2800000e+03      6.1664687e+00      3.2000000e-17      4.6992969e-03
     1.2000000e+03      1.2800000e+03      4.2897174e+00      4.6000000e-17      2.1184925e-03
     1.2000000e+03      1.2800000e+03      2.9018676e+00      6.8000000e-17      6.3037000e-04
     1.2000000e+03      1.2800000e+03      1.9732700e+00      1.0000000e-16      1.1378428e-04
     1.2000000e+03      1.2800000e+03      1.3155133e+00      1.5000000e-16      8.5881512e-06
     1.2000000e+03      1.2800000e+03      8.9694091e-01      2.2000000e-16      2.6781895e-07
     1.2000000e+03      1.2800000e+03      6.1664687e-01      3.2000000e-16      2.4281104e-09
     4.0000000e+03      4.8000000e+03      1.0000000e+99      0.0000000e+00      8.6656177e-06
     3.0000000e+02      3.1000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      3.2000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.2800000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.3000000e+03      1.0000000e+99      0.0000000e+00      4.6790134e-02
     1.2000000e+03      1.3000000e+03      3.9465400e+02      5.0000000e-19      4.4308843e-02
     4.0000000e+03      4.8000000e+03      1.9732700e+03      1.0000000e-19      8.2313698e-06
     1.2000000e+03      1.3000000e+03      6.1664687e+01      3.2000000e-18      3.3683421e-02
     1.2000000e+03      1.3000000e+03      8.9694091e+00      2.2000000e-17      8.4501120e-03
     1.2000000e+03      1.3000000e+03      6.1664687e+00      3.2000000e-17      4.6565054e-03
     1.2000000e+03      1.3000000e+03      4.2897174e+00      4.6000000e-17      2.1007788e-03
     1.2000000e+03      1.3000000e+03      2.9018676e+00      6.8000000e-17      6.2502060e-04
     1.2000000e+03      1.3000000e+03      1.9732700e+00      1.0000000e-16      1.1274594e-04
     1.2000000e+03      1.3000000e+03      1.3155133e+00      1.5000000e-16      8.5007918e-06
     1.2000000e+03      1.3000000e+03      8.9694091e-01      2.2000000e-16      2.6478481e-07
     1.2000000e+03      1.3000000e+03      6.1664687e-01      3.2000000e-16      2.3983981e-09
     4.0000000e+03      4.8000000e+03      6.1664687e+01      3.2000000e-18      1.7708145e-06
     3.0000000e+02      3.2000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      3.3000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.3000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.3500000e+03      1.0000000e+99      0.0000000e+00      4.5035791e-02
     1.2000000e+03      1.3500000e+03      3.9465400e+02      5.0000000e-19      4.2716758e-02
     1.2000000e+03      1.3500000e+03      6.1664687e+01      3.2000000e-18      3.2770702e-02
     1.2000000e+03      1.3500000e+03      1.3155133e+01      1.5000000e-17      1.3363611e-02
     1.2000000e+03      1.3500000e+03      6.1664687e+00      3.2000000e-17      4.8199233e-03
     1.2000000e+03      1.3500000e+03      4.2897174e+00      4.6000000e-17      2.1979971e-03
     1.2000000e+03      1.3500000e+03      2.9018676e+00      6.8000000e-17      6.6083396e-04
     1.2000000e+03      1.3500000e+03      1.9732700e+00      1.0000000e-16      1.2054536e-04
     1.2000000e+03      1.3500000e+03      1.3155133e+00      1.5000000e-16      9.2348843e-06
     1.2000000e+03      1.3500000e+03      8.9694091e-01      2.2000000e-16      2.9468815e-07
     1.2000000e+03      1.3500000e+03      6.1664687e-01      3.2000000e-16      2.7804443e-09
     3.0000000e+02      3.3000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      3.4000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.3500000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.4000000e+03      1.0000000e+99      0.0000000e+00      4.5401616e-02
     1.2000000e+03      1.4000000e+03      3.9465400e+02      5.0000000e-19      4.3092055e-02
     1.2000000e+03      1.4000000e+03      6.1664687e+01      3.2000000e-18      3.3153609e-02
     1.2000000e+03      1.4000000e+03      1.3155133e+01      1.5000000e-17      1.3578844e-02
     1.2000000e+03      1.4000000e+03      6.1664687e+00      3.2000000e-17      4.8955326e-03
     1.2000000e+03      1.4000000e+03      4.2897174e+00      4.6000000e-17      2.2302514e-03
     1.2000000e+03      1.4000000e+03      2.9018676e+00      6.8000000e-17      6.6939588e-04
     1.2000000e+03      1.4000000e+03      1.9732700e+00      1.0000000e-16      1.2177944e-04
     1.2000000e+03      1.4000000e+03      1.3155133e+00      1.5000000e-16      9.2866772e-06
     1.2000000e+03      1.4000000e+03      8.9694091e-01      2.2000000e-16      2.9489663e-07
     1.2000000e+03      1.4000000e+03      6.1664687e-01      3.2000000e-16      2.8464089e-09
     3.0000000e+02      3.4000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      3.6000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.4000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      4.5697015e-02
     1.2000000e+03      1.5000000e+03      3.9465400e+02      5.0000000e-19      4.3522050e-02
     1.2000000e+03      1.5000000e+03      6.1664687e+01      3.2000000e-18      3.4036455e-02
     1.2000000e+03      1.5000000e+03      1.3155133e+01      1.5000000e-17      1.4440907e-02
     1.2000000e+03      1.5000000e+03      6.1664687e+00      3.2000000e-17      5.2404061e-03
     1.2000000e+03      1.5000000e+03      4.2897174e+00      4.6000000e-17      2.3824735e-03
     1.2000000e+03      1.5000000e+03      2.9018676e+00      6.8000000e-17      7.1230594e-04
     1.2000000e+03      1.5000000e+03      1.9732700e+00      1.0000000e-16      1.2900092e-04
     1.2000000e+03      1.5000000e+03      1.3155133e+00      1.5000000e-16      9.7845923e-06
     1.2000000e+03      1.5000000e+03      8.9694091e-01      2.2000000e-16      3.1002153e-07
     1.2000000e+03      1.5000000e+03      6.1664687e-01      3.2000000e-16      3.1486126e-09
     3.0000000e+02      3.6000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      3.8000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.6000000e+03      1.0000000e+99      0.0000000e+00      4.7082025e-02
     1.2000000e+03      1.6000000e+03      3.9465400e+02      5.0000000e-19      4.4924481e-02
     1.2000000e+03      1.6000000e+03      6.1664687e+01      3.2000000e-18      3.5458105e-02
     1.2000000e+03      1.6000000e+03      1.3155133e+01      1.5000000e-17      1.5414188e-02
     1.2000000e+03      1.6000000e+03      6.1664687e+00      3.2000000e-17      5.6659706e-03
     1.2000000e+03      1.6000000e+03      4.2897174e+00      4.6000000e-17      2.5913230e-03
     1.2000000e+03      1.6000000e+03      2.9018676e+00      6.8000000e-17      7.8067162e-04
     1.2000000e+03      1.6000000e+03      1.9732700e+00      1.0000000e-16      1.4280093e-04
     1.2000000e+03      1.6000000e+03      1.3155133e+00      1.5000000e-16      1.0994860e-05
     1.2000000e+03      1.6000000e+03      8.9694091e-01      2.2000000e-16      3.5409182e-07
     1.2000000e+03      1.6000000e+03      6.1664687e-01      3.2000000e-16      3.4020858e-09
     4.0000000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.4076127e-05
     3.0000000e+02      3.8000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      4.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.6000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      1.8000000e+03      1.9732700e+04      1.0000000e-20      5.7153611e-02
     1.2000000e+03      1.8000000e+03      1.0000000e+99      0.0000000e+00      5.7202313e-02
     1.2000000e+03      1.8000000e+03      1.9732700e+02      1.0000000e-18      5.2620136e-02
     4.0000000e+03      5.0000000e+03      1.9732700e+03      1.0000000e-19      1.3388453e-05
     1.2000000e+03      1.8000000e+03      3.5236964e+01      5.6000000e-18      3.7145917e-02
     1.2000000e+03      1.8000000e+03      6.1664687e+00      3.2000000e-17      7.6502711e-03
     1.2000000e+03      1.8000000e+03      4.2897174e+00      4.6000000e-17      3.5392203e-03
     1.2000000e+03      1.8000000e+03      2.9018676e+00      6.8000000e-17      1.0801624e-03
     1.2000000e+03      1.8000000e+03      1.9732700e+00      1.0000000e-16      2.0029486e-04
     1.2000000e+03      1.8000000e+03      1.3155133e+00      1.5000000e-16      1.5636851e-05
     1.2000000e+03      1.8000000e+03      8.9694091e-01      2.2000000e-16      5.0818668e-07
     1.2000000e+03      1.8000000e+03      6.1664687e-01      3.2000000e-16      4.8735011e-09
     4.0000000e+03      5.0000000e+03      3.9465400e+02      5.0000000e-19      1.0970742e-05
     3.0000000e+02      4.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      1.8000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      2.0000000e+03      1.9732700e+06      1.0000000e-22      6.6798270e-02
     1.2000000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      6.6798786e-02
     4.0000000e+03      5.0000000e+03      3.5236964e+01      5.6000000e-18      1.0046027e-06
     1.2000000e+03      2.0000000e+03      1.9732700e+02      1.0000000e-18      6.1906222e-02
     1.2000000e+03      2.0000000e+03      3.5236964e+01      5.6000000e-18      4.4839774e-02
     1.2000000e+03      2.0000000e+03      6.1664687e+00      3.2000000e-17      9.6426537e-03
     1.2000000e+03      2.0000000e+03      4.2897174e+00      4.6000000e-17      4.4933247e-03
     1.2000000e+03      2.0000000e+03      2.9018676e+00      6.8000000e-17      1.3829720e-03
     1.2000000e+03      2.0000000e+03      1.9732700e+00      1.0000000e-16      2.5904563e-04
     1.2000000e+03      2.0000000e+03      1.3155133e+00      1.5000000e-16      2.0521961e-05
     1.2000000e+03      2.0000000e+03      8.9694091e-01      2.2000000e-16      6.8244754e-07
     1.2000000e+03      2.0000000e+03      6.1664687e-01      3.2000000e-16      6.9576857e-09
     3.0000000e+02      4.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      4.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      2.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      2.5000000e+03      1.9732700e+06      1.0000000e-22      9.3091395e-02
     1.2000000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      9.3092038e-02
     1.2000000e+03      2.5000000e+03      1.9732700e+02      1.0000000e-18      8.6955014e-02
     1.2000000e+03      2.5000000e+03      3.5236964e+01      5.6000000e-18      6.4747739e-02
     1.2000000e+03      2.5000000e+03      6.1664687e+00      3.2000000e-17      1.4835746e-02
     1.2000000e+03      2.5000000e+03      4.2897174e+00      4.6000000e-17      7.0468069e-03
     1.2000000e+03      2.5000000e+03      2.9018676e+00      6.8000000e-17      2.2256443e-03
     1.2000000e+03      2.5000000e+03      1.9732700e+00      1.0000000e-16      4.3096848e-04
     1.2000000e+03      2.5000000e+03      1.3155133e+00      1.5000000e-16      3.5812551e-05
     1.2000000e+03      2.5000000e+03      8.9694091e-01      2.2000000e-16      1.2724111e-06
     1.2000000e+03      2.5000000e+03      6.1664687e-01      3.2000000e-16      1.4654739e-08
     1.2000000e+03      2.5000000e+03      4.2897174e-01      4.6000000e-16      8.5090314e-11
     3.0000000e+02      4.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      2.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      3.0000000e+03      1.9732700e+06      1.0000000e-22      1.0598258e-01
     1.2000000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      1.0598328e-01
     1.2000000e+03      3.0000000e+03      1.9732700e+02      1.0000000e-18      9.9361460e-02
     1.2000000e+03      3.0000000e+03      3.5236964e+01      5.6000000e-18      7.5012210e-02
     1.2000000e+03      3.0000000e+03      6.1664687e+00      3.2000000e-17      1.7940191e-02
     1.2000000e+03      3.0000000e+03      4.2897174e+00      4.6000000e-17      8.6602855e-03
     1.2000000e+03      3.0000000e+03      2.9018676e+00      6.8000000e-17      2.7974375e-03
     1.2000000e+03      3.0000000e+03      1.9732700e+00      1.0000000e-16      5.5788940e-04
     1.2000000e+03      3.0000000e+03      1.3155133e+00      1.5000000e-16      4.8412861e-05
     1.2000000e+03      3.0000000e+03      8.9694091e-01      2.2000000e-16      1.8257625e-06
     1.2000000e+03      3.0000000e+03      6.1664687e-01      3.2000000e-16      2.3022853e-08
     1.2000000e+03      3.0000000e+03      4.2897174e-01      4.6000000e-16      1.5347112e-10
     3.0000000e+02      5.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      3.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      3.5000000e+03      1.0000000e+99      0.0000000e+00      9.8313062e-02
     1.2000000e+03      3.5000000e+03      1.9732700e+02      1.0000000e-18      9.2391652e-02
     1.2000000e+03      3.5000000e+03      3.5236964e+01      5.6000000e-18      7.0385985e-02
     1.2000000e+03      3.5000000e+03      6.1664687e+00      3.2000000e-17      1.7397108e-02
     1.2000000e+03      3.5000000e+03      4.2897174e+00      4.6000000e-17      8.5168545e-03
     1.2000000e+03      3.5000000e+03      2.9018676e+00      6.8000000e-17      2.8050956e-03
     1.2000000e+03      3.5000000e+03      1.9732700e+00      1.0000000e-16      5.7354227e-04
     1.2000000e+03      3.5000000e+03      1.3155133e+00      1.5000000e-16      5.1649598e-05
     1.2000000e+03      3.5000000e+03      8.9694091e-01      2.2000000e-16      2.0682386e-06
     1.2000000e+03      3.5000000e+03      6.1664687e-01      3.2000000e-16      3.1609446e-08
     1.2000000e+03      3.5000000e+03      4.2897174e-01      4.6000000e-16      4.7652409e-10
     4.5000000e+03      4.5050000e+03      1.0000000e+99      0.0000000e+00      7.3766009e-07
     3.0000000e+02      5.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      3.5000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      7.7502365e-02
     1.2000000e+03      4.0000000e+03      3.9465400e+02      5.0000000e-19      7.5463609e-02
     1.2000000e+03      4.0000000e+03      6.1664687e+01      3.2000000e-18      6.5495987e-02
     4.5000000e+03      4.5050000e+03      1.9732700e+03      1.0000000e-19      7.0154323e-07
     1.2000000e+03      4.0000000e+03      1.9732700e+01      1.0000000e-17      4.6337982e-02
     1.2000000e+03      4.0000000e+03      6.1664687e+00      3.2000000e-17      1.5513638e-02
     1.2000000e+03      4.0000000e+03      4.2897174e+00      4.6000000e-17      7.7376665e-03
     1.2000000e+03      4.0000000e+03      2.9018676e+00      6.8000000e-17      2.6037866e-03
     1.2000000e+03      4.0000000e+03      1.9732700e+00      1.0000000e-16      5.4607448e-04
     1.2000000e+03      4.0000000e+03      1.3155133e+00      1.5000000e-16      5.1074350e-05
     1.2000000e+03      4.0000000e+03      8.9694091e-01      2.2000000e-16      2.1843381e-06
     1.2000000e+03      4.0000000e+03      6.1664687e-01      3.2000000e-16      4.0084049e-08
     1.2000000e+03      4.0000000e+03      4.2897174e-01      4.6000000e-16      7.6002833e-10
     3.0000000e+02      6.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      4.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.2000000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.5733493e-02
     1.2000000e+03      5.0000000e+03      1.9732700e+03      1.0000000e-19      1.5682453e-02
     1.2000000e+03      5.0000000e+03      6.1664687e+01      3.2000000e-18      1.4122367e-02
     1.2000000e+03      5.0000000e+03      1.9732700e+01      1.0000000e-17      1.0976789e-02
     1.2000000e+03      5.0000000e+03      4.2897174e+00      4.6000000e-17      2.3256143e-03
     1.2000000e+03      5.0000000e+03      2.9018676e+00      6.8000000e-17      8.5760609e-04
     1.2000000e+03      5.0000000e+03      1.9732700e+00      1.0000000e-16      2.0227031e-04
     1.2000000e+03      5.0000000e+03      1.3155133e+00      1.5000000e-16      2.2531234e-05
     1.2000000e+03      5.0000000e+03      8.9694091e-01      2.2000000e-16      1.2794064e-06
     1.2000000e+03      5.0000000e+03      6.1664687e-01      3.2000000e-16      4.2766349e-08
     1.2000000e+03      5.0000000e+03      4.2897174e-01      4.6000000e-16      1.3590687e-09
     3.0000000e+02      7.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.0000000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.2000000e+03      5.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.4000000e+03      1.4050000e+03      1.0000000e+99      0.0000000e+00      4.1284271e-02
     1.4000000e+03      1.4050000e+03      3.9465400e+02      5.0000000e-19      3.9183860e-02
     1.4000000e+03      1.4050000e+03      6.1664687e+01      3.2000000e-18      3.0188739e-02
     1.4000000e+03      1.4050000e+03      1.3155133e+01      1.5000000e-17      1.2558385e-02
     1.4000000e+03      1.4050000e+03      6.1664687e+00      3.2000000e-17      4.5859886e-03
     1.4000000e+03      1.4050000e+03      4.2897174e+00      4.6000000e-17      2.0933959e-03
     1.4000000e+03      1.4050000e+03      2.9018676e+00      6.8000000e-17      6.2636085e-04
     1.4000000e+03      1.4050000e+03      1.9732700e+00      1.0000000e-16      1.1290659e-04
     1.4000000e+03      1.4050000e+03      1.3155133e+00      1.5000000e-16      8.4550089e-06
     1.4000000e+03      1.4050000e+03      8.9694091e-01      2.2000000e-16      2.5987794e-07
     1.4000000e+03      1.4050000e+03      6.1664687e-01      3.2000000e-16      2.3080291e-09
     3.0000000e+02      8.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.5000000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.4000000e+03      1.4050000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.4000000e+03      1.4100000e+03      1.0000000e+99      0.0000000e+00      4.2143745e-02
     1.4000000e+03      1.4100000e+03      3.9465400e+02      5.0000000e-19      3.9916351e-02
     1.4000000e+03      1.4100000e+03      6.1664687e+01      3.2000000e-18      3.0379052e-02
     1.4000000e+03      1.4100000e+03      8.9694091e+00      2.2000000e-17      7.6194538e-03
     1.4000000e+03      1.4100000e+03      6.1664687e+00      3.2000000e-17      4.1797387e-03
     1.4000000e+03      1.4100000e+03      4.2897174e+00      4.6000000e-17      1.8724231e-03
     1.4000000e+03      1.4100000e+03      2.9018676e+00      6.8000000e-17      5.5141820e-04
     1.4000000e+03      1.4100000e+03      1.9732700e+00      1.0000000e-16      9.8279260e-05
     1.4000000e+03      1.4100000e+03      1.3155133e+00      1.5000000e-16      7.3158831e-06
     1.4000000e+03      1.4100000e+03      8.9694091e-01      2.2000000e-16      2.2632987e-07
     1.4000000e+03      1.4100000e+03      6.1664687e-01      3.2000000e-16      2.0720265e-09
     3.5000000e+02      1.0000000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.5000000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     1.4000000e+03      1.4100000e+03      1.9732700e-22      1.0000000e+06      0.0000000e+00
     1.4000000e+03      1.4200000e+03      1.0000000e+99      0.0000000e+00      4.1727362e-02
     1.4000000e+03      1.4200000e+03      3.9465400e+02      5.0000000e-19      3.9569605e-02
     1.4000000e+03      1.4200000e+03      6.1664687e+01      3.2000000e-18      3.0319694e-02
     1.4000000e+03      1.4200000e+03      1.3155133e+01      1.5000000e-17      1.2285695e-02
