#            mhscp               ctau              width        SR1FULL_375
     3.2500000e+02      6.1664687e-02      3.2000000e-15      4.6685585e-22
     3.2500000e+02      3.5236964e-02      5.6000000e-15      4.8156550e-32
     3.2500000e+02      1.9732700e-02      1.0000000e-14      2.8772799e-50
     3.2500000e+02      1.0962611e-02      1.8000000e-14      2.4783872e-83
     3.2500000e+02      5.3331622e-03      3.7000000e-14      7.8300307e-162
     3.2500000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     3.2500000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     3.2500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.5000000e+02      1.0000000e+99      0.0000000e+00      7.2160935e-03
     3.5000000e+02      1.9732700e+06      1.0000000e-22      7.2160494e-03
     3.5000000e+02      1.9732700e+04      1.0000000e-20      7.2116860e-03
     3.5000000e+02      1.9732700e+03      1.0000000e-19      7.1721483e-03
     3.5000000e+02      3.9465400e+02      5.0000000e-19      6.9992062e-03
     3.5000000e+02      1.9732700e+02      1.0000000e-18      6.7892679e-03
     3.5000000e+02      1.0962611e+02      1.8000000e-18      6.4672249e-03
     3.5000000e+02      6.1664687e+01      3.2000000e-18      5.9422023e-03
     3.5000000e+02      3.5236964e+01      5.6000000e-18      5.1449023e-03
     3.5000000e+02      1.9732700e+01      1.0000000e-17      3.9635921e-03
     3.5000000e+02      1.3155133e+01      1.5000000e-17      2.9606042e-03
     3.5000000e+02      8.9694091e+00      2.2000000e-17      1.9822568e-03
     3.5000000e+02      6.1664687e+00      3.2000000e-17      1.1315941e-03
     3.5000000e+02      4.2897174e+00      4.6000000e-17      5.2658519e-04
     3.5000000e+02      2.9018676e+00      6.8000000e-17      1.6414419e-04
     3.5000000e+02      1.9732700e+00      1.0000000e-16      3.2135836e-05
     3.5000000e+02      1.3155133e+00      1.5000000e-16      2.9714955e-06
     3.5000000e+02      8.9694091e-01      2.2000000e-16      1.9919535e-07
     3.5000000e+02      6.1664687e-01      3.2000000e-16      2.1127023e-08
     3.5000000e+02      4.2897174e-01      4.6000000e-16      2.4473851e-09
     3.5000000e+02      2.9018676e-01      6.8000000e-16      1.3112036e-10
     3.5000000e+02      1.9732700e-01      1.0000000e-15      2.9565279e-12
     3.5000000e+02      1.3155133e-01      1.5000000e-15      1.1797965e-14
     3.5000000e+02      8.9694091e-02      2.2000000e-15      6.6658480e-18
     3.5000000e+02      6.1664687e-02      3.2000000e-15      1.8288804e-22
     3.5000000e+02      3.5236964e-02      5.6000000e-15      2.7447248e-33
     3.5000000e+02      1.9732700e-02      1.0000000e-14      5.3888876e-53
     3.5000000e+02      1.0962611e-02      1.8000000e-14      1.0153972e-88
     3.5000000e+02      5.3331622e-03      3.7000000e-14      1.6461359e-173
     3.5000000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     3.5000000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     3.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     3.7500000e+02      1.0000000e+99      0.0000000e+00      1.5412468e-02
     3.7500000e+02      1.9732700e+06      1.0000000e-22      1.5412373e-02
     3.7500000e+02      1.9732700e+04      1.0000000e-20      1.5403005e-02
     3.7500000e+02      1.9732700e+03      1.0000000e-19      1.5318114e-02
     3.7500000e+02      3.9465400e+02      5.0000000e-19      1.4946821e-02
     3.7500000e+02      1.9732700e+02      1.0000000e-18      1.4496163e-02
     3.7500000e+02      1.0962611e+02      1.8000000e-18      1.3804999e-02
     3.7500000e+02      6.1664687e+01      3.2000000e-18      1.2678592e-02
     3.7500000e+02      3.5236964e+01      5.6000000e-18      1.0969044e-02
     3.7500000e+02      1.9732700e+01      1.0000000e-17      8.4387849e-03
     3.7500000e+02      1.3155133e+01      1.5000000e-17      6.2936612e-03
     3.7500000e+02      8.9694091e+00      2.2000000e-17      4.2051124e-03
     3.7500000e+02      6.1664687e+00      3.2000000e-17      2.3937628e-03
     3.7500000e+02      4.2897174e+00      4.6000000e-17      1.1098840e-03
     3.7500000e+02      2.9018676e+00      6.8000000e-17      3.4424658e-04
     3.7500000e+02      1.9732700e+00      1.0000000e-16      6.7006884e-05
     3.7500000e+02      1.3155133e+00      1.5000000e-16      6.1509605e-06
     3.7500000e+02      8.9694091e-01      2.2000000e-16      4.0422381e-07
     3.7500000e+02      6.1664687e-01      3.2000000e-16      4.0701219e-08
     3.7500000e+02      4.2897174e-01      4.6000000e-16      4.3217431e-09
     3.7500000e+02      2.9018676e-01      6.8000000e-16      1.8768039e-10
     3.7500000e+02      1.9732700e-01      1.0000000e-15      2.8821783e-12
     3.7500000e+02      1.3155133e-01      1.5000000e-15      6.4371187e-15
     3.7500000e+02      8.9694091e-02      2.2000000e-15      1.7608441e-18
     3.7500000e+02      6.1664687e-02      3.2000000e-15      1.8168969e-23
     3.7500000e+02      3.5236964e-02      5.6000000e-15      2.6925569e-35
     3.7500000e+02      1.9732700e-02      1.0000000e-14      7.7232890e-57
     3.7500000e+02      1.0962611e-02      1.8000000e-14      6.8440453e-96
     3.7500000e+02      5.3331622e-03      3.7000000e-14      1.3823423e-188
     3.7500000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     3.7500000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     3.7500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.0000000e+02      1.0000000e+99      0.0000000e+00      2.3052795e-02
     4.0000000e+02      1.9732700e+06      1.0000000e-22      2.3052653e-02
     4.0000000e+02      1.9732700e+04      1.0000000e-20      2.3038615e-02
     4.0000000e+02      1.9732700e+03      1.0000000e-19      2.2911412e-02
     4.0000000e+02      3.9465400e+02      5.0000000e-19      2.2355096e-02
     4.0000000e+02      1.9732700e+02      1.0000000e-18      2.1679949e-02
     4.0000000e+02      1.0962611e+02      1.8000000e-18      2.0644666e-02
     4.0000000e+02      6.1664687e+01      3.2000000e-18      1.8957897e-02
     4.0000000e+02      3.5236964e+01      5.6000000e-18      1.6398976e-02
     4.0000000e+02      1.9732700e+01      1.0000000e-17      1.2613969e-02
     4.0000000e+02      1.3155133e+01      1.5000000e-17      9.4071942e-03
     4.0000000e+02      8.9694091e+00      2.2000000e-17      6.2865182e-03
     4.0000000e+02      6.1664687e+00      3.2000000e-17      3.5805454e-03
     4.0000000e+02      4.2897174e+00      4.6000000e-17      1.6618121e-03
     4.0000000e+02      2.9018676e+00      6.8000000e-17      5.1614602e-04
     4.0000000e+02      1.9732700e+00      1.0000000e-16      1.0045337e-04
     4.0000000e+02      1.3155133e+00      1.5000000e-16      9.1054608e-06
     4.0000000e+02      8.9694091e-01      2.2000000e-16      5.5493899e-07
     4.0000000e+02      6.1664687e-01      3.2000000e-16      4.9338202e-08
     4.0000000e+02      4.2897174e-01      4.6000000e-16      4.9697454e-09
     4.0000000e+02      2.9018676e-01      6.8000000e-16      2.2086239e-10
     4.0000000e+02      1.9732700e-01      1.0000000e-15      3.8323638e-12
     4.0000000e+02      1.3155133e-01      1.5000000e-15      1.0209141e-14
     4.0000000e+02      8.9694091e-02      2.2000000e-15      3.3833203e-18
     4.0000000e+02      6.1664687e-02      3.2000000e-15      4.4220438e-23
     4.0000000e+02      3.5236964e-02      5.6000000e-15      1.0274165e-34
     4.0000000e+02      1.9732700e-02      1.0000000e-14      5.2116396e-56
     4.0000000e+02      1.0962611e-02      1.8000000e-14      1.0194057e-94
     4.0000000e+02      5.3331622e-03      3.7000000e-14      1.2590793e-186
     4.0000000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     4.0000000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     4.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.2500000e+02      1.0000000e+99      0.0000000e+00      2.8811405e-02
     4.2500000e+02      1.9732700e+06      1.0000000e-22      2.8811228e-02
     4.2500000e+02      1.9732700e+04      1.0000000e-20      2.8793703e-02
     4.2500000e+02      1.9732700e+03      1.0000000e-19      2.8634913e-02
     4.2500000e+02      3.9465400e+02      5.0000000e-19      2.7940441e-02
     4.2500000e+02      1.9732700e+02      1.0000000e-18      2.7097612e-02
     4.2500000e+02      1.0962611e+02      1.8000000e-18      2.5805172e-02
     4.2500000e+02      6.1664687e+01      3.2000000e-18      2.3699322e-02
     4.2500000e+02      3.5236964e+01      5.6000000e-18      2.0504350e-02
     4.2500000e+02      1.9732700e+01      1.0000000e-17      1.5777662e-02
     4.2500000e+02      1.3155133e+01      1.5000000e-17      1.1771831e-02
     4.2500000e+02      8.9694091e+00      2.2000000e-17      7.8717550e-03
     4.2500000e+02      6.1664687e+00      3.2000000e-17      4.4874412e-03
     4.2500000e+02      4.2897174e+00      4.6000000e-17      2.0850078e-03
     4.2500000e+02      2.9018676e+00      6.8000000e-17      6.4826959e-04
     4.2500000e+02      1.9732700e+00      1.0000000e-16      1.2606405e-04
     4.2500000e+02      1.3155133e+00      1.5000000e-16      1.1285124e-05
     4.2500000e+02      8.9694091e-01      2.2000000e-16      6.4274563e-07
     4.2500000e+02      6.1664687e-01      3.2000000e-16      5.1222198e-08
     4.2500000e+02      4.2897174e-01      4.6000000e-16      4.8259676e-09
     4.2500000e+02      2.9018676e-01      6.8000000e-16      1.8723289e-10
     4.2500000e+02      1.9732700e-01      1.0000000e-15      2.5311755e-12
     4.2500000e+02      1.3155133e-01      1.5000000e-15      4.3952556e-15
     4.2500000e+02      8.9694091e-02      2.2000000e-15      7.4999828e-19
     4.2500000e+02      6.1664687e-02      3.2000000e-15      3.5759615e-24
     4.2500000e+02      3.5236964e-02      5.6000000e-15      7.8203220e-37
     4.2500000e+02      1.9732700e-02      1.0000000e-14      7.4232166e-60
     4.2500000e+02      1.0962611e-02      1.8000000e-14      1.5528981e-101
     4.2500000e+02      5.3331622e-03      3.7000000e-14      1.9328847e-200
     4.2500000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     4.2500000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     4.2500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.5000000e+02      1.0000000e+99      0.0000000e+00      3.2126923e-02
     4.5000000e+02      1.9732700e+06      1.0000000e-22      3.2126726e-02
     4.5000000e+02      1.9732700e+04      1.0000000e-20      3.2107168e-02
     4.5000000e+02      1.9732700e+03      1.0000000e-19      3.1929956e-02
     4.5000000e+02      3.9465400e+02      5.0000000e-19      3.1154921e-02
     4.5000000e+02      1.9732700e+02      1.0000000e-18      3.0214330e-02
     4.5000000e+02      1.0962611e+02      1.8000000e-18      2.8772000e-02
     4.5000000e+02      6.1664687e+01      3.2000000e-18      2.6422001e-02
     4.5000000e+02      3.5236964e+01      5.6000000e-18      2.2856822e-02
     4.5000000e+02      1.9732700e+01      1.0000000e-17      1.7583094e-02
     4.5000000e+02      1.3155133e+01      1.5000000e-17      1.3114568e-02
     4.5000000e+02      8.9694091e+00      2.2000000e-17      8.7653432e-03
     4.5000000e+02      6.1664687e+00      3.2000000e-17      4.9931556e-03
     4.5000000e+02      4.2897174e+00      4.6000000e-17      2.3174691e-03
     4.5000000e+02      2.9018676e+00      6.8000000e-17      7.1924218e-04
     4.5000000e+02      1.9732700e+00      1.0000000e-16      1.3940811e-04
     4.5000000e+02      1.3155133e+00      1.5000000e-16      1.2353722e-05
     4.5000000e+02      8.9694091e-01      2.2000000e-16      6.7846855e-07
     4.5000000e+02      6.1664687e-01      3.2000000e-16      5.3621209e-08
     4.5000000e+02      4.2897174e-01      4.6000000e-16      5.7481984e-09
     4.5000000e+02      2.9018676e-01      6.8000000e-16      3.2315335e-10
     4.5000000e+02      1.9732700e-01      1.0000000e-15      9.2172727e-12
     4.5000000e+02      1.3155133e-01      1.5000000e-15      5.5462852e-14
     4.5000000e+02      8.9694091e-02      2.2000000e-15      5.0319743e-17
     4.5000000e+02      6.1664687e-02      3.2000000e-15      2.3535890e-21
     4.5000000e+02      3.5236964e-02      5.6000000e-15      9.6752817e-32
     4.5000000e+02      1.9732700e-02      1.0000000e-14      8.8275600e-51
     4.5000000e+02      1.0962611e-02      1.8000000e-14      2.1392280e-85
     4.5000000e+02      5.3331622e-03      3.7000000e-14      1.3475648e-167
     4.5000000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     4.5000000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     4.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     4.7500000e+02      1.0000000e+99      0.0000000e+00      3.3796864e-02
     4.7500000e+02      1.9732700e+06      1.0000000e-22      3.3796657e-02
     4.7500000e+02      1.9732700e+04      1.0000000e-20      3.3776147e-02
     4.7500000e+02      1.9732700e+03      1.0000000e-19      3.3590298e-02
     4.7500000e+02      3.9465400e+02      5.0000000e-19      3.2777428e-02
     4.7500000e+02      1.9732700e+02      1.0000000e-18      3.1790785e-02
     4.7500000e+02      1.0962611e+02      1.8000000e-18      3.0277543e-02
     4.7500000e+02      6.1664687e+01      3.2000000e-18      2.7811219e-02
     4.7500000e+02      3.5236964e+01      5.6000000e-18      2.4067622e-02
     4.7500000e+02      1.9732700e+01      1.0000000e-17      1.8525378e-02
     4.7500000e+02      1.3155133e+01      1.5000000e-17      1.3824649e-02
     4.7500000e+02      8.9694091e+00      2.2000000e-17      9.2448639e-03
     4.7500000e+02      6.1664687e+00      3.2000000e-17      5.2687200e-03
     4.7500000e+02      4.2897174e+00      4.6000000e-17      2.4459748e-03
     4.7500000e+02      2.9018676e+00      6.8000000e-17      7.5898505e-04
     4.7500000e+02      1.9732700e+00      1.0000000e-16      1.4684378e-04
     4.7500000e+02      1.3155133e+00      1.5000000e-16      1.2823538e-05
     4.7500000e+02      8.9694091e-01      2.2000000e-16      6.3349396e-07
     4.7500000e+02      6.1664687e-01      3.2000000e-16      3.7655049e-08
     4.7500000e+02      4.2897174e-01      4.6000000e-16      3.1745797e-09
     4.7500000e+02      2.9018676e-01      6.8000000e-16      1.1553830e-10
     4.7500000e+02      1.9732700e-01      1.0000000e-15      1.4958575e-12
     4.7500000e+02      1.3155133e-01      1.5000000e-15      2.5544152e-15
     4.7500000e+02      8.9694091e-02      2.2000000e-15      4.4798263e-19
     4.7500000e+02      6.1664687e-02      3.2000000e-15      2.2556011e-24
     4.7500000e+02      3.5236964e-02      5.6000000e-15      4.9712612e-37
     4.7500000e+02      1.9732700e-02      1.0000000e-14      3.4103508e-60
     4.7500000e+02      1.0962611e-02      1.8000000e-14      3.0362126e-102
     4.7500000e+02      5.3331622e-03      3.7000000e-14      5.3296927e-202
     4.7500000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     4.7500000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     4.7500000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.0000000e+02      1.0000000e+99      0.0000000e+00      3.5356506e-02
     5.0000000e+02      1.9732700e+06      1.0000000e-22      3.5356289e-02
     5.0000000e+02      1.9732700e+04      1.0000000e-20      3.5334834e-02
     5.0000000e+02      1.9732700e+03      1.0000000e-19      3.5140428e-02
     5.0000000e+02      3.9465400e+02      5.0000000e-19      3.4290110e-02
     5.0000000e+02      1.9732700e+02      1.0000000e-18      3.3257968e-02
     5.0000000e+02      1.0962611e+02      1.8000000e-18      3.1674848e-02
     5.0000000e+02      6.1664687e+01      3.2000000e-18      2.9094388e-02
     5.0000000e+02      3.5236964e+01      5.6000000e-18      2.5176967e-02
     5.0000000e+02      1.9732700e+01      1.0000000e-17      1.9376171e-02
     5.0000000e+02      1.3155133e+01      1.5000000e-17      1.4455227e-02
     5.0000000e+02      8.9694091e+00      2.2000000e-17      9.6606295e-03
     5.0000000e+02      6.1664687e+00      3.2000000e-17      5.4989764e-03
     5.0000000e+02      4.2897174e+00      4.6000000e-17      2.5471349e-03
     5.0000000e+02      2.9018676e+00      6.8000000e-17      7.8688049e-04
     5.0000000e+02      1.9732700e+00      1.0000000e-16      1.5112395e-04
     5.0000000e+02      1.3155133e+00      1.5000000e-16      1.3063865e-05
     5.0000000e+02      8.9694091e-01      2.2000000e-16      6.4701121e-07
     5.0000000e+02      6.1664687e-01      3.2000000e-16      3.9304933e-08
     5.0000000e+02      4.2897174e-01      4.6000000e-16      3.1326719e-09
     5.0000000e+02      2.9018676e-01      6.8000000e-16      9.3852286e-11
     5.0000000e+02      1.9732700e-01      1.0000000e-15      8.7188260e-13
     5.0000000e+02      1.3155133e-01      1.5000000e-15      1.0316728e-15
     5.0000000e+02      8.9694091e-02      2.2000000e-15      1.3368889e-19
     5.0000000e+02      6.1664687e-02      3.2000000e-15      4.8061987e-25
     5.0000000e+02      3.5236964e-02      5.6000000e-15      5.0227662e-38
     5.0000000e+02      1.9732700e-02      1.0000000e-14      8.6584955e-62
     5.0000000e+02      1.0962611e-02      1.8000000e-14      5.4329525e-105
     5.0000000e+02      5.3331622e-03      3.7000000e-14      1.3471139e-207
     5.0000000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     5.0000000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     5.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     5.5000000e+02      1.0000000e+99      0.0000000e+00      3.7495186e-02
     5.5000000e+02      1.9732700e+06      1.0000000e-22      3.7494955e-02
     5.5000000e+02      1.9732700e+04      1.0000000e-20      3.7472146e-02
     5.5000000e+02      1.9732700e+03      1.0000000e-19      3.7265468e-02
     5.5000000e+02      3.9465400e+02      5.0000000e-19      3.6361517e-02
     5.5000000e+02      1.9732700e+02      1.0000000e-18      3.5264367e-02
     5.5000000e+02      1.0962611e+02      1.8000000e-18      3.3581744e-02
     5.5000000e+02      6.1664687e+01      3.2000000e-18      3.0839663e-02
     5.5000000e+02      3.5236964e+01      5.6000000e-18      2.6678341e-02
     5.5000000e+02      1.9732700e+01      1.0000000e-17      2.0520084e-02
     5.5000000e+02      1.3155133e+01      1.5000000e-17      1.5300041e-02
     5.5000000e+02      8.9694091e+00      2.2000000e-17      1.0218586e-02
     5.5000000e+02      6.1664687e+00      3.2000000e-17      5.8125871e-03
     5.5000000e+02      4.2897174e+00      4.6000000e-17      2.6907954e-03
     5.5000000e+02      2.9018676e+00      6.8000000e-17      8.3080322e-04
     5.5000000e+02      1.9732700e+00      1.0000000e-16      1.5928053e-04
     5.5000000e+02      1.3155133e+00      1.5000000e-16      1.3550105e-05
     5.5000000e+02      8.9694091e-01      2.2000000e-16      5.9107970e-07
     5.5000000e+02      6.1664687e-01      3.2000000e-16      2.3869969e-08
     5.5000000e+02      4.2897174e-01      4.6000000e-16      1.4890472e-09
     5.5000000e+02      2.9018676e-01      6.8000000e-16      3.5579253e-11
     5.5000000e+02      1.9732700e-01      1.0000000e-15      2.3992703e-13
     5.5000000e+02      1.3155133e-01      1.5000000e-15      1.6448679e-16
     5.5000000e+02      8.9694091e-02      2.2000000e-15      9.4014083e-21
     5.5000000e+02      6.1664687e-02      3.2000000e-15      1.0489988e-26
     5.5000000e+02      3.5236964e-02      5.6000000e-15      6.4933784e-41
     5.5000000e+02      1.9732700e-02      1.0000000e-14      6.0274257e-67
     5.5000000e+02      1.0962611e-02      1.8000000e-14      2.8124619e-114
     5.5000000e+02      5.3331622e-03      3.7000000e-14      1.0910775e-226
     5.5000000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     5.5000000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     5.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.0000000e+02      1.0000000e+99      0.0000000e+00      3.8786128e-02
     6.0000000e+02      1.9732700e+06      1.0000000e-22      3.8785889e-02
     6.0000000e+02      1.9732700e+04      1.0000000e-20      3.8762251e-02
     6.0000000e+02      1.9732700e+03      1.0000000e-19      3.8548063e-02
     6.0000000e+02      3.9465400e+02      5.0000000e-19      3.7611302e-02
     6.0000000e+02      1.9732700e+02      1.0000000e-18      3.6474407e-02
     6.0000000e+02      1.0962611e+02      1.8000000e-18      3.4730996e-02
     6.0000000e+02      6.1664687e+01      3.2000000e-18      3.1890301e-02
     6.0000000e+02      3.5236964e+01      5.6000000e-18      2.7580452e-02
     6.0000000e+02      1.9732700e+01      1.0000000e-17      2.1205149e-02
     6.0000000e+02      1.3155133e+01      1.5000000e-17      1.5804103e-02
     6.0000000e+02      8.9694091e+00      2.2000000e-17      1.0549646e-02
     6.0000000e+02      6.1664687e+00      3.2000000e-17      5.9969419e-03
     6.0000000e+02      4.2897174e+00      4.6000000e-17      2.7738819e-03
     6.0000000e+02      2.9018676e+00      6.8000000e-17      8.5542090e-04
     6.0000000e+02      1.9732700e+00      1.0000000e-16      1.6367859e-04
     6.0000000e+02      1.3155133e+00      1.5000000e-16      1.3874785e-05
     6.0000000e+02      8.9694091e-01      2.2000000e-16      6.0709122e-07
     6.0000000e+02      6.1664687e-01      3.2000000e-16      2.6313640e-08
     6.0000000e+02      4.2897174e-01      4.6000000e-16      1.8839282e-09
     6.0000000e+02      2.9018676e-01      6.8000000e-16      6.2082550e-11
     6.0000000e+02      1.9732700e-01      1.0000000e-15      8.0219440e-13
     6.0000000e+02      1.3155133e-01      1.5000000e-15      1.4934543e-15
     6.0000000e+02      8.9694091e-02      2.2000000e-15      2.8491913e-19
     6.0000000e+02      6.1664687e-02      3.2000000e-15      1.5465054e-24
     6.0000000e+02      3.5236964e-02      5.6000000e-15      3.9986163e-37
     6.0000000e+02      1.9732700e-02      1.0000000e-14      3.5077652e-60
     6.0000000e+02      1.0962611e-02      1.8000000e-14      4.2167318e-102
     6.0000000e+02      5.3331622e-03      3.7000000e-14      1.1610791e-201
     6.0000000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     6.0000000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     6.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     6.5000000e+02      1.0000000e+99      0.0000000e+00      4.0627228e-02
     6.5000000e+02      1.9732700e+06      1.0000000e-22      4.0626978e-02
     6.5000000e+02      1.9732700e+04      1.0000000e-20      4.0602199e-02
     6.5000000e+02      1.9732700e+03      1.0000000e-19      4.0377674e-02
     6.5000000e+02      3.9465400e+02      5.0000000e-19      3.9395732e-02
     6.5000000e+02      1.9732700e+02      1.0000000e-18      3.8204070e-02
     6.5000000e+02      1.0962611e+02      1.8000000e-18      3.6376816e-02
     6.5000000e+02      6.1664687e+01      3.2000000e-18      3.3399870e-02
     6.5000000e+02      3.5236964e+01      5.6000000e-18      2.8884145e-02
     6.5000000e+02      1.9732700e+01      1.0000000e-17      2.2206065e-02
     6.5000000e+02      1.3155133e+01      1.5000000e-17      1.6549964e-02
     6.5000000e+02      8.9694091e+00      2.2000000e-17      1.1048280e-02
     6.5000000e+02      6.1664687e+00      3.2000000e-17      6.2814952e-03
     6.5000000e+02      4.2897174e+00      4.6000000e-17      2.9062586e-03
     6.5000000e+02      2.9018676e+00      6.8000000e-17      8.9640307e-04
     6.5000000e+02      1.9732700e+00      1.0000000e-16      1.7138344e-04
     6.5000000e+02      1.3155133e+00      1.5000000e-16      1.4412094e-05
     6.5000000e+02      8.9694091e-01      2.2000000e-16      5.8836735e-07
     6.5000000e+02      6.1664687e-01      3.2000000e-16      1.8170875e-08
     6.5000000e+02      4.2897174e-01      4.6000000e-16      9.2031923e-10
     6.5000000e+02      2.9018676e-01      6.8000000e-16      1.7124368e-11
     6.5000000e+02      1.9732700e-01      1.0000000e-15      6.9319027e-14
     6.5000000e+02      1.3155133e-01      1.5000000e-15      1.7696105e-17
     6.5000000e+02      8.9694091e-02      2.2000000e-15      2.2161988e-22
     6.5000000e+02      6.1664687e-02      3.2000000e-15      2.7256911e-29
     6.5000000e+02      3.5236964e-02      5.6000000e-15      9.4776320e-46
     6.5000000e+02      1.9732700e-02      1.0000000e-14      8.5118638e-76
     6.5000000e+02      1.0962611e-02      1.8000000e-14      2.6484724e-130
     6.5000000e+02      5.3331622e-03      3.7000000e-14      1.1784301e-259
     6.5000000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     6.5000000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     6.5000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.0000000e+02      1.0000000e+99      0.0000000e+00      4.2029082e-02
     7.0000000e+02      1.9732700e+06      1.0000000e-22      4.2028823e-02
     7.0000000e+02      1.9732700e+04      1.0000000e-20      4.2003169e-02
     7.0000000e+02      1.9732700e+03      1.0000000e-19      4.1770720e-02
     7.0000000e+02      3.9465400e+02      5.0000000e-19      4.0754121e-02
     7.0000000e+02      1.9732700e+02      1.0000000e-18      3.9520399e-02
     7.0000000e+02      1.0962611e+02      1.8000000e-18      3.7628653e-02
     7.0000000e+02      6.1664687e+01      3.2000000e-18      3.4546655e-02
     7.0000000e+02      3.5236964e+01      5.6000000e-18      2.9871679e-02
     7.0000000e+02      1.9732700e+01      1.0000000e-17      2.2958598e-02
     7.0000000e+02      1.3155133e+01      1.5000000e-17      1.7104418e-02
     7.0000000e+02      8.9694091e+00      2.2000000e-17      1.1411727e-02
     7.0000000e+02      6.1664687e+00      3.2000000e-17      6.4820702e-03
     7.0000000e+02      4.2897174e+00      4.6000000e-17      2.9946813e-03
     7.0000000e+02      2.9018676e+00      6.8000000e-17      9.2124583e-04
     7.0000000e+02      1.9732700e+00      1.0000000e-16      1.7525916e-04
     7.0000000e+02      1.3155133e+00      1.5000000e-16      1.4513489e-05
     7.0000000e+02      8.9694091e-01      2.2000000e-16      5.4540367e-07
     7.0000000e+02      6.1664687e-01      3.2000000e-16      1.0897860e-08
     7.0000000e+02      4.2897174e-01      4.6000000e-16      3.9926420e-10
     7.0000000e+02      2.9018676e-01      6.8000000e-16      7.5545439e-12
     7.0000000e+02      1.9732700e-01      1.0000000e-15      3.3075972e-14
     7.0000000e+02      1.3155133e-01      1.5000000e-15      9.8502537e-18
     7.0000000e+02      8.9694091e-02      2.2000000e-15      1.5978786e-22
     7.0000000e+02      6.1664687e-02      3.2000000e-15      2.8464254e-29
     7.0000000e+02      3.5236964e-02      5.6000000e-15      2.1047491e-45
     7.0000000e+02      1.9732700e-02      1.0000000e-14      5.7908073e-75
     7.0000000e+02      1.0962611e-02      1.8000000e-14      1.0393899e-128
     7.0000000e+02      5.3331622e-03      3.7000000e-14      2.3448910e-256
     7.0000000e+02      1.9732700e-03      1.0000000e-13      0.0000000e+00
     7.0000000e+02      1.9732700e-04      1.0000000e-12      0.0000000e+00
     7.0000000e+02      1.9732700e-22      1.0000000e+06      0.0000000e+00
     7.5000000e+02      1.0000000e+99      0.0000000e+00      4.3135814e-02
     7.5000000e+02      1.9732700e+06      1.0000000e-22      4.3135545e-02
     7.5000000e+02      1.9732700e+04      1.0000000e-20      4.3108977e-02
     7.5000000e+02      1.9732700e+03      1.0000000e-19      4.2868246e-02
     7.5000000e+02      3.9465400e+02      5.0000000e-19      4.1815609e-02
     7.5000000e+02      1.9732700e+02      1.0000000e-18      4.0538554e-02
     7.5000000e+02      1.0962611e+02      1.8000000e-18      3.8581243e-02
     7.5000000e+02      6.1664687e+01      3.2000000e-18      3.5394802e-02
     7.5000000e+02      3.5236964e+01      5.6000000e-18      3.0567412e-02
     7.5000000e+02      1.9732700e+01      1.0000000e-17      2.3443885e-02
     7.5000000e+02      1.3155133e+01      1.5000000e-17      1.7427919e-02
     7.5000000e+02      8.9694091e+00      2.2000000e-17      1.1595944e-02
     7.5000000e+02      6.1664687e+00      3.2000000e-17      6.5647190e-03
     7.5000000e+02      4.2897174e+00      4.6000000e-17      3.0211313e-03
     7.5000000e+02      2.9018676e+00      6.8000000e-17      9.2488330e-04
     7.5000000e+02      1.9732700e+00      1.0000000e-16      1.7497123e-04
     7.5000000e+02      1.3155133e+00      1.5000000e-16      1.4382269e-05
