#            mprod               mint              mhscp              width               c200
     1.4000000e+03      1.2980000e+03      9.0000000e+02      0.0000000e+00      5.9904800e-01
     1.4000000e+03      1.3160000e+03      1.1000000e+03      0.0000000e+00      4.1470359e-01
     1.4000000e+03      1.3450000e+03      1.2000000e+03      0.0000000e+00      3.5261169e-01
     1.4000000e+03      1.3950000e+03      7.0000000e+02      0.0000000e+00      7.0761727e-01
     1.4000000e+03      1.3950000e+03      8.0000000e+02      0.0000000e+00      6.8302933e-01
     1.4000000e+03      1.3950000e+03      9.0000000e+02      0.0000000e+00      6.1214655e-01
     1.4000000e+03      1.3950000e+03      1.0000000e+03      0.0000000e+00      5.1237917e-01
     1.4000000e+03      1.3950000e+03      1.1000000e+03      0.0000000e+00      4.2462294e-01
     1.4000000e+03      1.3950000e+03      1.2000000e+03      0.0000000e+00      3.5700028e-01
     1.4050000e+03      1.4030000e+03      1.4000000e+03      0.0000000e+00      2.2314665e-01
     1.4100000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.2183862e-01
     1.4200000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.2281251e-01
     1.4200000e+03      1.4100000e+03      1.4000000e+03      0.0000000e+00      2.2136549e-01
     1.4200000e+03      1.4150000e+03      1.4000000e+03      0.0000000e+00      2.2100040e-01
     1.4300000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.2122010e-01
     1.4300000e+03      1.4150000e+03      1.4000000e+03      0.0000000e+00      2.2121237e-01
     1.4300000e+03      1.4250000e+03      1.4000000e+03      0.0000000e+00      2.2105255e-01
     1.4400000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.1882163e-01
     1.4400000e+03      1.4200000e+03      1.4000000e+03      0.0000000e+00      2.1880949e-01
     1.4400000e+03      1.4350000e+03      1.4000000e+03      0.0000000e+00      2.1990566e-01
     1.4600000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.1582308e-01
     1.4600000e+03      1.4300000e+03      1.4000000e+03      0.0000000e+00      2.1579650e-01
     1.4600000e+03      1.4550000e+03      1.4000000e+03      0.0000000e+00      2.1602985e-01
     1.4800000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.1401757e-01
     1.4800000e+03      1.4400000e+03      1.4000000e+03      0.0000000e+00      2.1362311e-01
     1.4800000e+03      1.4750000e+03      1.4000000e+03      0.0000000e+00      2.1452692e-01
     1.5000000e+03      5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      8.0000000e+01      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      9.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.0500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.3000000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.5500000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.6300000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.6500000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      2.0500000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      2.1200000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      2.2600000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      2.5400000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      2.5500000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      2.8500000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      2.8700000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      3.0500000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      3.3000000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      3.4200000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      3.4600000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      3.5500000e+02      3.5000000e+02      0.0000000e+00      1.3500536e-01
     1.5000000e+03      3.9600000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      3.9800000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      3.9800000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      4.0500000e+02      4.0000000e+02      0.0000000e+00      2.3939168e-01
     1.5000000e+03      4.5100000e+02      3.5000000e+02      0.0000000e+00      2.5993880e-01
     1.5000000e+03      4.5500000e+02      4.5000000e+02      0.0000000e+00      3.6337040e-01
     1.5000000e+03      4.6000000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      4.8100000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      4.9700000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      5.0300000e+02      4.0000000e+02      0.0000000e+00      3.7396804e-01
     1.5000000e+03      5.0500000e+02      5.0000000e+02      0.0000000e+00      4.7707621e-01
     1.5000000e+03      5.1800000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      5.5400000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      5.5500000e+02      4.5000000e+02      0.0000000e+00      4.8519869e-01
     1.5000000e+03      5.5500000e+02      5.5000000e+02      0.0000000e+00      5.6839138e-01
     1.5000000e+03      5.6300000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      5.7300000e+02      3.5000000e+02      0.0000000e+00      3.5981402e-01
     1.5000000e+03      6.0500000e+02      5.0000000e+02      0.0000000e+00      5.7420824e-01
     1.5000000e+03      6.0500000e+02      6.0000000e+02      0.0000000e+00      6.3216217e-01
     1.5000000e+03      6.1700000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      6.1700000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      6.2600000e+02      4.0000000e+02      0.0000000e+00      4.5716570e-01
     1.5000000e+03      6.5500000e+02      5.5000000e+02      0.0000000e+00      6.3955958e-01
     1.5000000e+03      6.5500000e+02      6.5000000e+02      0.0000000e+00      6.7785912e-01
     1.5000000e+03      6.7500000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      6.7600000e+02      4.5000000e+02      0.0000000e+00      5.4288847e-01
     1.5000000e+03      7.0200000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      7.0300000e+02      6.0000000e+02      0.0000000e+00      6.7970516e-01
     1.5000000e+03      7.2500000e+02      5.0000000e+02      0.0000000e+00      6.0841296e-01
     1.5000000e+03      7.2900000e+02      3.5000000e+02      0.0000000e+00      3.7284521e-01
     1.5000000e+03      7.5200000e+02      6.5000000e+02      0.0000000e+00      7.0696907e-01
     1.5000000e+03      7.7100000e+02      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      7.7200000e+02      5.5000000e+02      0.0000000e+00      6.5518270e-01
     1.5000000e+03      7.7800000e+02      4.0000000e+02      0.0000000e+00      4.6398396e-01
     1.5000000e+03      8.1800000e+02      6.0000000e+02      0.0000000e+00      6.9088852e-01
     1.5000000e+03      8.2500000e+02      4.5000000e+02      0.0000000e+00      5.4403823e-01
     1.5000000e+03      8.2900000e+02      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      8.6200000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      8.6200000e+02      6.5000000e+02      0.0000000e+00      7.0502716e-01
     1.5000000e+03      8.6900000e+02      5.0000000e+02      0.0000000e+00      6.0366825e-01
     1.5000000e+03      8.8000000e+02      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      9.1100000e+02      5.5000000e+02      0.0000000e+00      6.5353505e-01
     1.5000000e+03      9.1800000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      9.2600000e+02      3.5000000e+02      0.0000000e+00      3.5227268e-01
     1.5000000e+03      9.5100000e+02      6.0000000e+02      0.0000000e+00      6.8421714e-01
     1.5000000e+03      9.6000000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      9.6700000e+02      4.0000000e+02      0.0000000e+00      4.5256678e-01
     1.5000000e+03      9.9000000e+02      6.5000000e+02      0.0000000e+00      6.9843545e-01
     1.5000000e+03      1.0060000e+03      4.5000000e+02      0.0000000e+00      5.3915520e-01
     1.5000000e+03      1.0250000e+03      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.0410000e+03      5.0000000e+02      0.0000000e+00      6.0629320e-01
     1.5000000e+03      1.0740000e+03      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.0740000e+03      5.5000000e+02      0.0000000e+00      6.5781583e-01
     1.5000000e+03      1.1050000e+03      1.1000000e+03      0.0000000e+00      4.4716190e-01
     1.5000000e+03      1.1060000e+03      6.0000000e+02      0.0000000e+00      6.8448308e-01
     1.5000000e+03      1.1130000e+03      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.1350000e+03      6.5000000e+02      0.0000000e+00      7.0423792e-01
     1.5000000e+03      1.1470000e+03      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.1760000e+03      3.5000000e+02      0.0000000e+00      2.5032688e-01
     1.5000000e+03      1.1920000e+03      1.1000000e+03      0.0000000e+00      4.2849144e-01
     1.5000000e+03      1.2030000e+03      4.0000000e+02      0.0000000e+00      3.6949171e-01
     1.5000000e+03      1.2050000e+03      1.2000000e+03      0.0000000e+00      3.6564566e-01
     1.5000000e+03      1.2260000e+03      4.5000000e+02      0.0000000e+00      4.7663255e-01
     1.5000000e+03      1.2480000e+03      5.0000000e+02      0.0000000e+00      5.6575541e-01
     1.5000000e+03      1.2670000e+03      5.5000000e+02      0.0000000e+00      6.3308912e-01
     1.5000000e+03      1.2720000e+03      1.2000000e+03      0.0000000e+00      3.5703691e-01
     1.5000000e+03      1.2850000e+03      1.1000000e+03      0.0000000e+00      4.2137534e-01
     1.5000000e+03      1.2860000e+03      6.0000000e+02      0.0000000e+00      6.7807961e-01
     1.5000000e+03      1.3030000e+03      6.5000000e+02      0.0000000e+00      6.9845908e-01
     1.5000000e+03      1.3420000e+03      1.2000000e+03      0.0000000e+00      3.5207108e-01
     1.5000000e+03      1.3860000e+03      1.1000000e+03      0.0000000e+00      4.2849431e-01
     1.5000000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.1068132e-01
     1.5000000e+03      1.4170000e+03      1.2000000e+03      0.0000000e+00      3.5707714e-01
     1.5000000e+03      1.4270000e+03      1.4000000e+03      0.0000000e+00      2.1041950e-01
     1.5000000e+03      1.4490000e+03      1.4000000e+03      0.0000000e+00      2.1046029e-01
     1.5000000e+03      1.4720000e+03      1.4000000e+03      0.0000000e+00      2.1134445e-01
     1.5000000e+03      1.4950000e+03      5.0000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.4950000e+03      7.5000000e+01      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.4950000e+03      1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.4950000e+03      1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.4950000e+03      2.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.4950000e+03      2.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.4950000e+03      3.0000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+03      1.4950000e+03      3.5000000e+02      0.0000000e+00      1.3086044e-01
     1.5000000e+03      1.4950000e+03      4.0000000e+02      0.0000000e+00      2.3662914e-01
     1.5000000e+03      1.4950000e+03      4.5000000e+02      0.0000000e+00      3.6366391e-01
     1.5000000e+03      1.4950000e+03      5.0000000e+02      0.0000000e+00      4.7729945e-01
     1.5000000e+03      1.4950000e+03      5.5000000e+02      0.0000000e+00      5.6774313e-01
     1.5000000e+03      1.4950000e+03      6.0000000e+02      0.0000000e+00      6.3773814e-01
     1.5000000e+03      1.4950000e+03      6.5000000e+02      0.0000000e+00      6.7841166e-01
     1.5000000e+03      1.4950000e+03      1.1000000e+03      0.0000000e+00      4.4858296e-01
     1.5000000e+03      1.4950000e+03      1.2000000e+03      0.0000000e+00      3.6611715e-01
     1.5000000e+03      1.4950000e+03      1.4000000e+03      0.0000000e+00      2.1134472e-01
     1.5500000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.0733870e-01
     1.5500000e+03      1.4390000e+03      1.4000000e+03      0.0000000e+00      2.0804528e-01
     1.5500000e+03      1.4730000e+03      1.4000000e+03      0.0000000e+00      2.0510898e-01
     1.5500000e+03      1.5090000e+03      1.4000000e+03      0.0000000e+00      2.0626557e-01
     1.5500000e+03      1.5450000e+03      1.4000000e+03      0.0000000e+00      2.0754933e-01
     1.6000000e+03      7.0500000e+02      7.0000000e+02      0.0000000e+00      6.7637917e-01
     1.6000000e+03      8.0500000e+02      8.0000000e+02      0.0000000e+00      6.9106485e-01
     1.6000000e+03      8.0800000e+02      7.0000000e+02      0.0000000e+00      7.0390884e-01
     1.6000000e+03      9.0200000e+02      8.0000000e+02      0.0000000e+00      6.9392912e-01
     1.6000000e+03      9.0500000e+02      9.0000000e+02      0.0000000e+00      6.5482956e-01
     1.6000000e+03      9.2600000e+02      7.0000000e+02      0.0000000e+00      6.9961883e-01
     1.6000000e+03      9.9500000e+02      9.0000000e+02      0.0000000e+00      6.4313152e-01
     1.6000000e+03      1.0050000e+03      1.0000000e+03      0.0000000e+00      5.7019199e-01
     1.6000000e+03      1.0110000e+03      8.0000000e+02      0.0000000e+00      6.8361204e-01
     1.6000000e+03      1.0600000e+03      7.0000000e+02      0.0000000e+00      6.9302350e-01
     1.6000000e+03      1.0850000e+03      1.0000000e+03      0.0000000e+00      5.5109432e-01
     1.6000000e+03      1.0930000e+03      9.0000000e+02      0.0000000e+00      6.2875710e-01
     1.6000000e+03      1.1330000e+03      8.0000000e+02      0.0000000e+00      6.7787956e-01
     1.6000000e+03      1.1720000e+03      1.0000000e+03      0.0000000e+00      5.3543971e-01
     1.6000000e+03      1.2010000e+03      9.0000000e+02      0.0000000e+00      6.2167335e-01
     1.6000000e+03      1.2050000e+03      1.2000000e+03      0.0000000e+00      3.8581321e-01
     1.6000000e+03      1.2150000e+03      7.0000000e+02      0.0000000e+00      6.9758421e-01
     1.6000000e+03      1.2660000e+03      1.0000000e+03      0.0000000e+00      5.3187258e-01
     1.6000000e+03      1.2700000e+03      8.0000000e+02      0.0000000e+00      6.8011796e-01
     1.6000000e+03      1.2920000e+03      1.2000000e+03      0.0000000e+00      3.7231080e-01
     1.6000000e+03      1.3200000e+03      9.0000000e+02      0.0000000e+00      6.2661481e-01
     1.6000000e+03      1.3670000e+03      1.0000000e+03      0.0000000e+00      5.3740642e-01
     1.6000000e+03      1.3860000e+03      1.2000000e+03      0.0000000e+00      3.6486560e-01
     1.6000000e+03      1.3920000e+03      7.0000000e+02      0.0000000e+00      6.9939416e-01
     1.6000000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.0685890e-01
     1.6000000e+03      1.4230000e+03      8.0000000e+02      0.0000000e+00      6.9129156e-01
     1.6000000e+03      1.4500000e+03      1.4000000e+03      0.0000000e+00      2.0372063e-01
     1.6000000e+03      1.4510000e+03      9.0000000e+02      0.0000000e+00      6.4356330e-01
     1.6000000e+03      1.4770000e+03      1.0000000e+03      0.0000000e+00      5.5391786e-01
     1.6000000e+03      1.4870000e+03      1.2000000e+03      0.0000000e+00      3.7333180e-01
     1.6000000e+03      1.4970000e+03      1.4000000e+03      0.0000000e+00      2.0438222e-01
     1.6000000e+03      1.5450000e+03      1.4000000e+03      0.0000000e+00      2.0467832e-01
     1.6000000e+03      1.5950000e+03      7.0000000e+02      0.0000000e+00      6.7816099e-01
     1.6000000e+03      1.5950000e+03      8.0000000e+02      0.0000000e+00      6.9404931e-01
     1.6000000e+03      1.5950000e+03      9.0000000e+02      0.0000000e+00      6.5789762e-01
     1.6000000e+03      1.5950000e+03      1.0000000e+03      0.0000000e+00      5.7082419e-01
     1.6000000e+03      1.5950000e+03      1.2000000e+03      0.0000000e+00      3.8768058e-01
     1.6000000e+03      1.5950000e+03      1.4000000e+03      0.0000000e+00      2.0766423e-01
     1.6050000e+03      1.6030000e+03      1.6000000e+03      0.0000000e+00      1.3272290e-01
     1.6100000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.3259509e-01
     1.6200000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.3302219e-01
     1.6200000e+03      1.6100000e+03      1.6000000e+03      0.0000000e+00      1.3306853e-01
     1.6200000e+03      1.6150000e+03      1.6000000e+03      0.0000000e+00      1.3243971e-01
     1.6300000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.3029817e-01
     1.6300000e+03      1.6150000e+03      1.6000000e+03      0.0000000e+00      1.3013618e-01
     1.6300000e+03      1.6250000e+03      1.6000000e+03      0.0000000e+00      1.3050158e-01
     1.6400000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.2997048e-01
     1.6400000e+03      1.6200000e+03      1.6000000e+03      0.0000000e+00      1.2947552e-01
     1.6400000e+03      1.6350000e+03      1.6000000e+03      0.0000000e+00      1.2933406e-01
     1.6600000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.2531570e-01
     1.6600000e+03      1.6300000e+03      1.6000000e+03      0.0000000e+00      1.2499267e-01
     1.6600000e+03      1.6550000e+03      1.6000000e+03      0.0000000e+00      1.2548822e-01
     1.6800000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.2429730e-01
     1.6800000e+03      1.6400000e+03      1.6000000e+03      0.0000000e+00      1.2435986e-01
     1.6800000e+03      1.6750000e+03      1.6000000e+03      0.0000000e+00      1.2509871e-01
     1.7000000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.0812593e-01
     1.7000000e+03      1.4720000e+03      1.4000000e+03      0.0000000e+00      2.0168982e-01
     1.7000000e+03      1.5430000e+03      1.4000000e+03      0.0000000e+00      2.0053951e-01
     1.7000000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.2229571e-01
     1.7000000e+03      1.6170000e+03      1.4000000e+03      0.0000000e+00      2.0261107e-01
     1.7000000e+03      1.6270000e+03      1.6000000e+03      0.0000000e+00      1.2225017e-01
     1.7000000e+03      1.6490000e+03      1.6000000e+03      0.0000000e+00      1.2121586e-01
     1.7000000e+03      1.6720000e+03      1.6000000e+03      0.0000000e+00      1.2170323e-01
     1.7000000e+03      1.6950000e+03      1.4000000e+03      0.0000000e+00      2.0815033e-01
     1.7000000e+03      1.6950000e+03      1.6000000e+03      0.0000000e+00      1.2236944e-01
     1.7500000e+03      1.1050000e+03      1.1000000e+03      0.0000000e+00      5.1581255e-01
     1.7500000e+03      1.1920000e+03      1.1000000e+03      0.0000000e+00      4.9649943e-01
     1.7500000e+03      1.2870000e+03      1.1000000e+03      0.0000000e+00      4.8026119e-01
     1.7500000e+03      1.3890000e+03      1.1000000e+03      0.0000000e+00      4.7550373e-01
     1.7500000e+03      1.4980000e+03      1.1000000e+03      0.0000000e+00      4.7924338e-01
     1.7500000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.1838624e-01
     1.7500000e+03      1.6170000e+03      1.1000000e+03      0.0000000e+00      4.9622813e-01
     1.7500000e+03      1.6390000e+03      1.6000000e+03      0.0000000e+00      1.1810605e-01
     1.7500000e+03      1.6740000e+03      1.6000000e+03      0.0000000e+00      1.1769154e-01
     1.7500000e+03      1.7090000e+03      1.6000000e+03      0.0000000e+00      1.1829827e-01
     1.7500000e+03      1.7450000e+03      1.1000000e+03      0.0000000e+00      5.1864789e-01
     1.7500000e+03      1.7450000e+03      1.6000000e+03      0.0000000e+00      1.1886144e-01
     1.8000000e+03      7.0500000e+02      7.0000000e+02      0.0000000e+00      6.0769261e-01
     1.8000000e+03      8.0500000e+02      8.0000000e+02      0.0000000e+00      6.6992079e-01
     1.8000000e+03      8.2400000e+02      7.0000000e+02      0.0000000e+00      6.6954689e-01
     1.8000000e+03      9.0500000e+02      9.0000000e+02      0.0000000e+00      6.6781621e-01
     1.8000000e+03      9.2000000e+02      8.0000000e+02      0.0000000e+00      6.9227283e-01
     1.8000000e+03      9.6300000e+02      7.0000000e+02      0.0000000e+00      6.7368885e-01
     1.8000000e+03      1.0050000e+03      1.0000000e+03      0.0000000e+00      6.0831916e-01
     1.8000000e+03      1.0140000e+03      9.0000000e+02      0.0000000e+00      6.6724234e-01
     1.8000000e+03      1.0520000e+03      8.0000000e+02      0.0000000e+00      6.8138298e-01
     1.8000000e+03      1.1070000e+03      1.0000000e+03      0.0000000e+00      5.9613641e-01
     1.8000000e+03      1.1250000e+03      7.0000000e+02      0.0000000e+00      6.6163583e-01
     1.8000000e+03      1.1370000e+03      9.0000000e+02      0.0000000e+00      6.5343132e-01
     1.8000000e+03      1.2020000e+03      8.0000000e+02      0.0000000e+00      6.7094842e-01
     1.8000000e+03      1.2050000e+03      1.2000000e+03      0.0000000e+00      4.3466407e-01
     1.8000000e+03      1.2190000e+03      1.0000000e+03      0.0000000e+00      5.7729780e-01
     1.8000000e+03      1.2750000e+03      9.0000000e+02      0.0000000e+00      6.4260542e-01
     1.8000000e+03      1.2880000e+03      1.2000000e+03      0.0000000e+00      4.1540155e-01
     1.8000000e+03      1.3150000e+03      7.0000000e+02      0.0000000e+00      6.6796501e-01
     1.8000000e+03      1.3430000e+03      1.0000000e+03      0.0000000e+00      5.6938210e-01
     1.8000000e+03      1.3740000e+03      8.0000000e+02      0.0000000e+00      6.8084243e-01
     1.8000000e+03      1.3760000e+03      1.2000000e+03      0.0000000e+00      4.0244561e-01
     1.8000000e+03      1.4050000e+03      1.4000000e+03      0.0000000e+00      2.1404087e-01
     1.8000000e+03      1.4290000e+03      9.0000000e+02      0.0000000e+00      6.5156408e-01
     1.8000000e+03      1.4710000e+03      1.2000000e+03      0.0000000e+00      3.9574068e-01
     1.8000000e+03      1.4790000e+03      1.0000000e+03      0.0000000e+00      5.7794114e-01
     1.8000000e+03      1.4940000e+03      1.4000000e+03      0.0000000e+00      2.0375627e-01
     1.8000000e+03      1.5360000e+03      7.0000000e+02      0.0000000e+00      6.6184721e-01
     1.8000000e+03      1.5700000e+03      8.0000000e+02      0.0000000e+00      6.8819848e-01
     1.8000000e+03      1.5720000e+03      1.2000000e+03      0.0000000e+00      3.9930221e-01
     1.8000000e+03      1.5880000e+03      1.4000000e+03      0.0000000e+00      2.0165479e-01
     1.8000000e+03      1.6010000e+03      9.0000000e+02      0.0000000e+00      6.6569898e-01
     1.8000000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.1563685e-01
     1.8000000e+03      1.6300000e+03      1.0000000e+03      0.0000000e+00      5.9795996e-01
     1.8000000e+03      1.6510000e+03      1.6000000e+03      0.0000000e+00      1.1420789e-01
     1.8000000e+03      1.6800000e+03      1.2000000e+03      0.0000000e+00      4.1855282e-01
     1.8000000e+03      1.6880000e+03      1.4000000e+03      0.0000000e+00      2.0587875e-01
     1.8000000e+03      1.6970000e+03      1.6000000e+03      0.0000000e+00      1.1438835e-01
     1.8000000e+03      1.7450000e+03      1.6000000e+03      0.0000000e+00      1.1429291e-01
     1.8000000e+03      1.7950000e+03      7.0000000e+02      0.0000000e+00      6.0837344e-01
     1.8000000e+03      1.7950000e+03      8.0000000e+02      0.0000000e+00      6.7089793e-01
     1.8000000e+03      1.7950000e+03      9.0000000e+02      0.0000000e+00      6.7124236e-01
     1.8000000e+03      1.7950000e+03      1.0000000e+03      0.0000000e+00      6.1192971e-01
     1.8000000e+03      1.7950000e+03      1.2000000e+03      0.0000000e+00      4.3739383e-01
     1.8000000e+03      1.7950000e+03      1.4000000e+03      0.0000000e+00      2.1534977e-01
     1.8000000e+03      1.7950000e+03      1.6000000e+03      0.0000000e+00      1.1625161e-01
     1.8050000e+03      1.8030000e+03      1.8000000e+03      0.0000000e+00      8.9353274e-02
     1.8100000e+03      1.8050000e+03      1.8000000e+03      0.0000000e+00      8.8881073e-02
     1.8200000e+03      1.8050000e+03      1.8000000e+03      0.0000000e+00      8.7082242e-02
     1.8200000e+03      1.8100000e+03      1.8000000e+03      0.0000000e+00      8.7167345e-02
     1.8200000e+03      1.8150000e+03      1.8000000e+03      0.0000000e+00      8.7351225e-02
     1.8300000e+03      1.8050000e+03      1.8000000e+03      0.0000000e+00      8.6220774e-02
     1.8300000e+03      1.8150000e+03      1.8000000e+03      0.0000000e+00      8.6259031e-02
     1.8300000e+03      1.8250000e+03      1.8000000e+03      0.0000000e+00      8.5821844e-02
     1.8400000e+03      1.8050000e+03      1.8000000e+03      0.0000000e+00      8.4619481e-02
     1.8400000e+03      1.8200000e+03      1.8000000e+03      0.0000000e+00      8.4758435e-02
     1.8400000e+03      1.8350000e+03      1.8000000e+03      0.0000000e+00      8.4490971e-02
     1.8600000e+03      1.8050000e+03      1.8000000e+03      0.0000000e+00      8.2858285e-02
     1.8600000e+03      1.8300000e+03      1.8000000e+03      0.0000000e+00      8.2952981e-02
     1.8600000e+03      1.8550000e+03      1.8000000e+03      0.0000000e+00      8.2507451e-02
     1.8800000e+03      1.8050000e+03      1.8000000e+03      0.0000000e+00      8.1687869e-02
     1.8800000e+03      1.8400000e+03      1.8000000e+03      0.0000000e+00      8.1767245e-02
     1.8800000e+03      1.8750000e+03      1.8000000e+03      0.0000000e+00      8.1917598e-02
     1.9000000e+03      1.6050000e+03      1.6000000e+03      0.0000000e+00      1.1707781e-01
     1.9000000e+03      1.6730000e+03      1.6000000e+03      0.0000000e+00      1.1165714e-01
     1.9000000e+03      1.7440000e+03      1.6000000e+03      0.0000000e+00      1.1036084e-01
     1.9000000e+03      1.8050000e+03      1.8000000e+03      0.0000000e+00      7.9411465e-02
     1.9000000e+03      1.8180000e+03      1.6000000e+03      0.0000000e+00      1.1217355e-01
     1.9000000e+03      1.8270000e+03      1.8000000e+03      0.0000000e+00      7.9457833e-02
     1.9000000e+03      1.8490000e+03      1.8000000e+03      0.0000000e+00      7.9100108e-02
     1.9000000e+03      1.8720000e+03      1.8000000e+03      0.0000000e+00      7.9226136e-02
     1.9000000e+03      1.8950000e+03      1.6000000e+03      0.0000000e+00      1.1694491e-01
     1.9000000e+03      1.8950000e+03      1.8000000e+03      0.0000000e+00      8.0141963e-02
     1.9500000e+03      1.8050000e+03      1.8000000e+03      0.0000000e+00      7.6643691e-02
     1.9500000e+03      1.8390000e+03      1.8000000e+03      0.0000000e+00      7.5708711e-02
     1.9500000e+03      1.8740000e+03      1.8000000e+03      0.0000000e+00      7.5379736e-02
     1.9500000e+03      1.9090000e+03      1.8000000e+03      0.0000000e+00      7.5619304e-02
     1.9500000e+03      1.9450000e+03      1.8000000e+03      0.0000000e+00      7.6563863e-02
     2.0000000e+03      5.5000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     2.0000000e+03      8.0000000e+01      7.5000000e+01      0.0000000e+00      0.0000000e+00
     2.0000000e+03      8.6000000e+01      5.0000000e+01      0.0000000e+00      0.0000000e+00
     2.0000000e+03      1.0500000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     2.0000000e+03      1.2000000e+02      7.5000000e+01      0.0000000e+00      0.0000000e+00
