#            mhscp              width               c000               c100               c200               c300
     6.5000000e+02      1.0000000e-15      4.5934228e-14      4.5934228e-14      4.5934220e-14      4.5934042e-14
     6.5000000e+02      1.5000000e-15      1.2591922e-18      1.2591922e-18      1.2591922e-18      1.2591922e-18
     6.5000000e+02      2.2000000e-15      1.6691746e-24      1.6691746e-24      1.6691746e-24      1.6691746e-24
     6.5000000e+02      3.2000000e-15      1.1033768e-32      1.1033768e-32      1.1033768e-32      1.1033768e-32
     6.5000000e+02      5.6000000e-15      5.2281498e-52      5.2281498e-52      5.2281498e-52      5.2281498e-52
     6.5000000e+02      1.0000000e-14      4.2814283e-87      4.2814283e-87      4.2814283e-87      4.2814283e-87
     6.5000000e+02      1.8000000e-14      1.3266061e-150      1.3266061e-150      1.3266061e-150      1.3266061e-150
     6.5000000e+02      3.7000000e-14      4.5859559e-301      4.5859559e-301      4.5859559e-301      4.5859559e-301
     6.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      0.0000000e+00      4.3859334e-01      4.3859319e-01      4.3846399e-01      4.3782004e-01
     7.0000000e+02      1.0000000e-22      4.3859099e-01      4.3859084e-01      4.3846165e-01      4.3781770e-01
     7.0000000e+02      1.0000000e-20      4.3835847e-01      4.3835831e-01      4.3822921e-01      4.3758564e-01
     7.0000000e+02      1.0000000e-19      4.3625064e-01      4.3625049e-01      4.3612219e-01      4.3548201e-01
     7.0000000e+02      5.0000000e-19      4.2701247e-01      4.2701232e-01      4.2688753e-01      4.2626221e-01
     7.0000000e+02      1.0000000e-18      4.1575716e-01      4.1575702e-01      4.1563648e-01      4.1502921e-01
     7.0000000e+02      1.8000000e-18      3.9840168e-01      3.9840155e-01      3.9828749e-01      3.9770797e-01
     7.0000000e+02      3.2000000e-18      3.6986161e-01      3.6986150e-01      3.6975793e-01      3.6922377e-01
     7.0000000e+02      5.6000000e-18      3.2588610e-01      3.2588602e-01      3.2579817e-01      3.2533323e-01
     7.0000000e+02      1.0000000e-17      2.5909366e-01      2.5909361e-01      2.5902847e-01      2.5866689e-01
     7.0000000e+02      1.5000000e-17      2.0046930e-01      2.0046928e-01      2.0042271e-01      2.0014975e-01
     7.0000000e+02      2.2000000e-17      1.4096427e-01      1.4096425e-01      1.4093494e-01      1.4074936e-01
     7.0000000e+02      3.2000000e-17      8.6370670e-02      8.6370666e-02      8.6355315e-02      8.6246821e-02
     7.0000000e+02      4.6000000e-17      4.4549652e-02      4.4549652e-02      4.4543275e-02      4.4490781e-02
     7.0000000e+02      6.8000000e-17      1.6526278e-02      1.6526278e-02      1.6524579e-02      1.6506926e-02
     7.0000000e+02      1.0000000e-16      4.2619523e-03      4.2619523e-03      4.2616758e-03      4.2577244e-03
     7.0000000e+02      1.5000000e-16      6.0008659e-04      6.0008659e-04      6.0006711e-04      5.9962302e-04
     7.0000000e+02      2.2000000e-16      4.8485794e-05      4.8485794e-05      4.8485203e-05      4.8459439e-05
     7.0000000e+02      3.2000000e-16      1.8228570e-06      1.8228570e-06      1.8228520e-06      1.8222703e-06
     7.0000000e+02      4.6000000e-16      2.7857875e-08      2.7857875e-08      2.7857867e-08      2.7853838e-08
     7.0000000e+02      6.8000000e-16      7.4192901e-11      7.4192901e-11      7.4192901e-11      7.4190416e-11
     7.0000000e+02      1.0000000e-15      3.6805209e-14      3.6805209e-14      3.6805209e-14      3.6805131e-14
     7.0000000e+02      1.5000000e-15      1.3679683e-18      1.3679683e-18      1.3679683e-18      1.3679683e-18
     7.0000000e+02      2.2000000e-15      2.4131192e-24      2.4131192e-24      2.4131192e-24      2.4131192e-24
     7.0000000e+02      3.2000000e-15      2.0142911e-32      2.0142911e-32      2.0142911e-32      2.0142911e-32
     7.0000000e+02      5.6000000e-15      1.2592610e-51      1.2592610e-51      1.2592610e-51      1.2592610e-51
     7.0000000e+02      1.0000000e-14      1.3262863e-86      1.3262863e-86      1.3262863e-86      1.3262863e-86
     7.0000000e+02      1.8000000e-14      5.7170749e-150      5.7170749e-150      5.7170749e-150      5.7170749e-150
     7.0000000e+02      3.7000000e-14      3.6074835e-300      3.6074835e-300      3.6074835e-300      3.6074835e-300
     7.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+02      0.0000000e+00      4.3638845e-01      4.3638834e-01      4.3629368e-01      4.3579552e-01
     7.5000000e+02      1.0000000e-22      4.3638607e-01      4.3638596e-01      4.3629130e-01      4.3579314e-01
     7.5000000e+02      1.0000000e-20      4.3615050e-01      4.3615039e-01      4.3605580e-01      4.3555794e-01
     7.5000000e+02      1.0000000e-19      4.3401515e-01      4.3401505e-01      4.3392106e-01      4.3342594e-01
     7.5000000e+02      5.0000000e-19      4.2465860e-01      4.2465850e-01      4.2456716e-01      4.2408403e-01
     7.5000000e+02      1.0000000e-18      4.1326408e-01      4.1326399e-01      4.1317586e-01      4.1270727e-01
     7.5000000e+02      1.8000000e-18      3.9570512e-01      3.9570504e-01      3.9562180e-01      3.9517553e-01
     7.5000000e+02      3.2000000e-18      3.6686133e-01      3.6686126e-01      3.6678592e-01      3.6637603e-01
     7.5000000e+02      5.6000000e-18      3.2249937e-01      3.2249932e-01      3.2243576e-01      3.2208113e-01
     7.5000000e+02      1.0000000e-17      2.5533753e-01      2.5533750e-01      2.5529086e-01      2.5501803e-01
     7.5000000e+02      1.5000000e-17      1.9665267e-01      1.9665265e-01      1.9661972e-01      1.9641620e-01
     7.5000000e+02      2.2000000e-17      1.3741619e-01      1.3741618e-01      1.3739582e-01      1.3725967e-01
     7.5000000e+02      3.2000000e-17      8.3480267e-02      8.3480265e-02      8.3469884e-02      8.3392007e-02
     7.5000000e+02      4.6000000e-17      4.2581736e-02      4.2581736e-02      4.2577594e-02      4.2540963e-02
     7.5000000e+02      6.8000000e-17      1.5550932e-02      1.5550932e-02      1.5549902e-02      1.5538060e-02
     7.5000000e+02      1.0000000e-16      3.9339459e-03      3.9339459e-03      3.9337953e-03      3.9312705e-03
     7.5000000e+02      1.5000000e-16      5.4086282e-04      5.4086282e-04      5.4085392e-04      5.4058708e-04
     7.5000000e+02      2.2000000e-16      4.2615192e-05      4.2615192e-05      4.2614980e-05      4.2600520e-05
     7.5000000e+02      3.2000000e-16      1.5588083e-06      1.5588083e-06      1.5588070e-06      1.5585086e-06
     7.5000000e+02      4.6000000e-16      2.3087689e-08      2.3087689e-08      2.3087688e-08      2.3085939e-08
     7.5000000e+02      6.8000000e-16      5.9467107e-11      5.9467107e-11      5.9467107e-11      5.9466378e-11
     7.5000000e+02      1.0000000e-15      2.8426614e-14      2.8426614e-14      2.8426614e-14      2.8426603e-14
     7.5000000e+02      1.5000000e-15      8.5877311e-19      8.5877311e-19      8.5877311e-19      8.5877311e-19
     7.5000000e+02      2.2000000e-15      1.0139071e-24      1.0139071e-24      1.0139071e-24      1.0139071e-24
     7.5000000e+02      3.2000000e-15      4.6615721e-33      4.6615721e-33      4.6615721e-33      4.6615721e-33
     7.5000000e+02      5.6000000e-15      6.8710995e-53      6.8710995e-53      6.8710995e-53      6.8710995e-53
     7.5000000e+02      1.0000000e-14      5.0176722e-89      5.0176722e-89      5.0176722e-89      5.0176722e-89
     7.5000000e+02      1.8000000e-14      1.6236676e-154      1.6236676e-154      1.6236676e-154      1.6236676e-154
     7.5000000e+02      3.7000000e-14      9.9470648e-310      9.9470648e-310      9.9470648e-310      9.9470648e-310
     7.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+02      0.0000000e+00      4.2952929e-01      4.2952921e-01      4.2945686e-01      4.2906943e-01
     8.0000000e+02      1.0000000e-22      4.2952692e-01      4.2952683e-01      4.2945449e-01      4.2906706e-01
     8.0000000e+02      1.0000000e-20      4.2929177e-01      4.2929169e-01      4.2921940e-01      4.2883221e-01
     8.0000000e+02      1.0000000e-19      4.2716038e-01      4.2716029e-01      4.2708849e-01      4.2670348e-01
     8.0000000e+02      5.0000000e-19      4.1782284e-01      4.1782276e-01      4.1775307e-01      4.1737761e-01
     8.0000000e+02      1.0000000e-18      4.0645532e-01      4.0645525e-01      4.0638811e-01      4.0602423e-01
     8.0000000e+02      1.8000000e-18      3.8894645e-01      3.8894638e-01      3.8888314e-01      3.8853700e-01
     8.0000000e+02      3.2000000e-18      3.6020847e-01      3.6020841e-01      3.6015143e-01      3.5983418e-01
     8.0000000e+02      5.6000000e-18      3.1607140e-01      3.1607136e-01      3.1602367e-01      3.1575015e-01
     8.0000000e+02      1.0000000e-17      2.4941630e-01      2.4941627e-01      2.4938179e-01      2.4917267e-01
     8.0000000e+02      1.5000000e-17      1.9137646e-01      1.9137645e-01      1.9135250e-01      1.9119756e-01
     8.0000000e+02      2.2000000e-17      1.3304551e-01      1.3304550e-01      1.3303104e-01      1.3292832e-01
     8.0000000e+02      3.2000000e-17      8.0253525e-02      8.0253523e-02      8.0246401e-02      8.0188346e-02
     8.0000000e+02      4.6000000e-17      4.0551000e-02      4.0551000e-02      4.0548295e-02      4.0521405e-02
     8.0000000e+02      6.8000000e-17      1.4608816e-02      1.4608816e-02      1.4608195e-02      1.4599693e-02
     8.0000000e+02      1.0000000e-16      3.6323319e-03      3.6323319e-03      3.6322514e-03      3.6304945e-03
     8.0000000e+02      1.5000000e-16      4.8855626e-04      4.8855626e-04      4.8855228e-04      4.8837569e-04
     8.0000000e+02      2.2000000e-16      3.7591435e-05      3.7591435e-05      3.7591358e-05      3.7582410e-05
     8.0000000e+02      3.2000000e-16      1.3396455e-06      1.3396455e-06      1.3396451e-06      1.3394704e-06
     8.0000000e+02      4.6000000e-16      1.9291108e-08      1.9291108e-08      1.9291108e-08      1.9290003e-08
     8.0000000e+02      6.8000000e-16      4.7706703e-11      4.7706703e-11      4.7706703e-11      4.7705916e-11
     8.0000000e+02      1.0000000e-15      2.0415273e-14      2.0415273e-14      2.0415273e-14      2.0415230e-14
     8.0000000e+02      1.5000000e-15      5.3315782e-19      5.3315782e-19      5.3315782e-19      5.3315781e-19
     8.0000000e+02      2.2000000e-15      7.4239521e-25      7.4239521e-25      7.4239521e-25      7.4239521e-25
     8.0000000e+02      3.2000000e-15      5.5908006e-33      5.5908006e-33      5.5908006e-33      5.5908006e-33
     8.0000000e+02      5.6000000e-15      2.8238322e-52      2.8238322e-52      2.8238322e-52      2.8238322e-52
     8.0000000e+02      1.0000000e-14      1.7172314e-87      1.7172314e-87      1.7172314e-87      1.7172314e-87
     8.0000000e+02      1.8000000e-14      2.8075250e-151      2.8075250e-151      2.8075250e-151      2.8075250e-151
     8.0000000e+02      3.7000000e-14      1.8122072e-302      1.8122072e-302      1.8122072e-302      1.8122072e-302
     8.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.5000000e+02      0.0000000e+00      4.1680761e-01      4.1680752e-01      4.1675601e-01      4.1640574e-01
     8.5000000e+02      1.0000000e-22      4.1680528e-01      4.1680519e-01      4.1675368e-01      4.1640341e-01
     8.5000000e+02      1.0000000e-20      4.1657433e-01      4.1657425e-01      4.1652277e-01      4.1617272e-01
     8.5000000e+02      1.0000000e-19      4.1448106e-01      4.1448097e-01      4.1442985e-01      4.1408177e-01
     8.5000000e+02      5.0000000e-19      4.0531202e-01      4.0531194e-01      4.0526235e-01      4.0492291e-01
     8.5000000e+02      1.0000000e-18      3.9415301e-01      3.9415293e-01      3.9410520e-01      3.9377622e-01
     8.5000000e+02      1.8000000e-18      3.7697276e-01      3.7697269e-01      3.7692778e-01      3.7661484e-01
     8.5000000e+02      3.2000000e-18      3.4879482e-01      3.4879476e-01      3.4875436e-01      3.4846753e-01
     8.5000000e+02      5.6000000e-18      3.0557224e-01      3.0557220e-01      3.0553849e-01      3.0529120e-01
     8.5000000e+02      1.0000000e-17      2.4044254e-01      2.4044252e-01      2.4041825e-01      2.4022921e-01
     8.5000000e+02      1.5000000e-17      1.8390496e-01      1.8390495e-01      1.8388817e-01      1.8374816e-01
     8.5000000e+02      2.2000000e-17      1.2729992e-01      1.2729991e-01      1.2728982e-01      1.2719707e-01
     8.5000000e+02      3.2000000e-17      7.6336565e-02      7.6336563e-02      7.6331596e-02      7.6279263e-02
     8.5000000e+02      4.6000000e-17      3.8276823e-02      3.8276822e-02      3.8274922e-02      3.8250761e-02
     8.5000000e+02      6.8000000e-17      1.3642113e-02      1.3642113e-02      1.3641663e-02      1.3634072e-02
     8.5000000e+02      1.0000000e-16      3.3476693e-03      3.3476693e-03      3.3476058e-03      3.3460501e-03
     8.5000000e+02      1.5000000e-16      4.4294023e-04      4.4294023e-04      4.4293639e-04      4.4277973e-04
     8.5000000e+02      2.2000000e-16      3.3458419e-05      3.3458419e-05      3.3458315e-05      3.3449865e-05
     8.5000000e+02      3.2000000e-16      1.1657283e-06      1.1657283e-06      1.1657276e-06      1.1655224e-06
     8.5000000e+02      4.6000000e-16      1.6290965e-08      1.6290965e-08      1.6290964e-08      1.6289094e-08
     8.5000000e+02      6.8000000e-16      3.8061636e-11      3.8061636e-11      3.8061636e-11      3.8059857e-11
     8.5000000e+02      1.0000000e-15      1.4359204e-14      1.4359204e-14      1.4359204e-14      1.4359110e-14
     8.5000000e+02      1.5000000e-15      3.0737819e-19      3.0737819e-19      3.0737819e-19      3.0737816e-19
     8.5000000e+02      2.2000000e-15      3.3959798e-25      3.3959798e-25      3.3959798e-25      3.3959798e-25
     8.5000000e+02      3.2000000e-15      1.6614658e-33      1.6614658e-33      1.6614658e-33      1.6614658e-33
     8.5000000e+02      5.6000000e-15      3.7156888e-53      3.7156888e-53      3.7156888e-53      3.7156888e-53
     8.5000000e+02      1.0000000e-14      1.9541582e-88      1.9541582e-88      1.9541582e-88      1.9541582e-88
     8.5000000e+02      1.8000000e-14      5.5065198e-152      5.5065198e-152      5.5065198e-152      5.5065198e-152
     8.5000000e+02      3.7000000e-14      1.1124170e-302      1.1124170e-302      1.1124170e-302      1.1124170e-302
     8.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     9.0000000e+02      0.0000000e+00      4.0208803e-01      4.0208798e-01      4.0204696e-01      4.0173078e-01
     9.0000000e+02      1.0000000e-22      4.0208574e-01      4.0208570e-01      4.0204468e-01      4.0172849e-01
     9.0000000e+02      1.0000000e-20      4.0185968e-01      4.0185963e-01      4.0181865e-01      4.0150266e-01
     9.0000000e+02      1.0000000e-19      3.9981073e-01      3.9981069e-01      3.9976998e-01      3.9945578e-01
     9.0000000e+02      5.0000000e-19      3.9083769e-01      3.9083765e-01      3.9079815e-01      3.9049180e-01
     9.0000000e+02      1.0000000e-18      3.7992126e-01      3.7992122e-01      3.7988319e-01      3.7958634e-01
     9.0000000e+02      1.8000000e-18      3.6312347e-01      3.6312344e-01      3.6308763e-01      3.6280536e-01
     9.0000000e+02      3.2000000e-18      3.3559760e-01      3.3559757e-01      3.3556534e-01      3.3530679e-01
     9.0000000e+02      5.6000000e-18      2.9344031e-01      2.9344029e-01      2.9341335e-01      2.9319071e-01
     9.0000000e+02      1.0000000e-17      2.3008786e-01      2.3008784e-01      2.3006838e-01      2.2989860e-01
     9.0000000e+02      1.5000000e-17      1.7529915e-01      1.7529914e-01      1.7528562e-01      1.7516025e-01
     9.0000000e+02      2.2000000e-17      1.2069911e-01      1.2069910e-01      1.2069090e-01      1.2060824e-01
     9.0000000e+02      3.2000000e-17      7.1851802e-02      7.1851800e-02      7.1847714e-02      7.1801405e-02
     9.0000000e+02      4.6000000e-17      3.5682109e-02      3.5682109e-02      3.5680512e-02      3.5659355e-02
     9.0000000e+02      6.8000000e-17      1.2541428e-02      1.2541428e-02      1.2541036e-02      1.2534491e-02
     9.0000000e+02      1.0000000e-16      3.0225621e-03      3.0225621e-03      3.0225040e-03      3.0211840e-03
     9.0000000e+02      1.5000000e-16      3.9027805e-04      3.9027805e-04      3.9027439e-04      3.9014222e-04
     9.0000000e+02      2.2000000e-16      2.8625550e-05      2.8625550e-05      2.8625454e-05      2.8618168e-05
     9.0000000e+02      3.2000000e-16      9.6168525e-07      9.6168525e-07      9.6168463e-07      9.6150363e-07
     9.0000000e+02      4.6000000e-16      1.2885516e-08      1.2885516e-08      1.2885515e-08      1.2883963e-08
     9.0000000e+02      6.8000000e-16      2.9070613e-11      2.9070613e-11      2.9070613e-11      2.9069418e-11
     9.0000000e+02      1.0000000e-15      1.1886009e-14      1.1886009e-14      1.1886009e-14      1.1885965e-14
     9.0000000e+02      1.5000000e-15      3.9603233e-19      3.9603233e-19      3.9603233e-19      3.9603233e-19
     9.0000000e+02      2.2000000e-15      7.5988622e-25      7.5988622e-25      7.5988622e-25      7.5988622e-25
     9.0000000e+02      3.2000000e-15      7.0274734e-33      7.0274734e-33      7.0274734e-33      7.0274734e-33
     9.0000000e+02      5.6000000e-15      4.6252075e-52      4.6252075e-52      4.6252075e-52      4.6252075e-52
     9.0000000e+02      1.0000000e-14      4.1840959e-87      4.1840959e-87      4.1840959e-87      4.1840959e-87
     9.0000000e+02      1.8000000e-14      1.1808523e-150      1.1808523e-150      1.1808523e-150      1.1808523e-150
     9.0000000e+02      3.7000000e-14      2.2168364e-301      2.2168364e-301      2.2168364e-301      2.2168364e-301
     9.0000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     9.0000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     9.0000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     9.5000000e+02      0.0000000e+00      3.8174788e-01      3.8174787e-01      3.8171408e-01      3.8144571e-01
     9.5000000e+02      1.0000000e-22      3.8174567e-01      3.8174566e-01      3.8171188e-01      3.8144351e-01
     9.5000000e+02      1.0000000e-20      3.8152775e-01      3.8152774e-01      3.8149398e-01      3.8122578e-01
     9.5000000e+02      1.0000000e-19      3.7955271e-01      3.7955270e-01      3.7951917e-01      3.7925253e-01
     9.5000000e+02      5.0000000e-19      3.7090509e-01      3.7090508e-01      3.7087256e-01      3.7061275e-01
     9.5000000e+02      1.0000000e-18      3.6038858e-01      3.6038858e-01      3.6035728e-01      3.6010574e-01
     9.5000000e+02      1.8000000e-18      3.4421513e-01      3.4421512e-01      3.4418568e-01      3.4394681e-01
     9.5000000e+02      3.2000000e-18      3.1773699e-01      3.1773699e-01      3.1771052e-01      3.1749224e-01
     9.5000000e+02      5.6000000e-18      2.7724919e-01      2.7724918e-01      2.7722713e-01      2.7703993e-01
     9.5000000e+02      1.0000000e-17      2.1657737e-01      2.1657737e-01      2.1656154e-01      2.1641986e-01
     9.5000000e+02      1.5000000e-17      1.6431350e-01      1.6431350e-01      1.6430259e-01      1.6419890e-01
     9.5000000e+02      2.2000000e-17      1.1248532e-01      1.1248532e-01      1.1247881e-01      1.1241129e-01
     9.5000000e+02      3.2000000e-17      6.6431987e-02      6.6431987e-02      6.6428821e-02      6.6391686e-02
     9.5000000e+02      4.6000000e-17      3.2644938e-02      3.2644938e-02      3.2643754e-02      3.2627213e-02
     9.5000000e+02      6.8000000e-17      1.1301902e-02      1.1301902e-02      1.1301633e-02      1.1296707e-02
     9.5000000e+02      1.0000000e-16      2.6724935e-03      2.6724935e-03      2.6724583e-03      2.6715140e-03
     9.5000000e+02      1.5000000e-16      3.3683131e-04      3.3683131e-04      3.3682944e-04      3.3674133e-04
     9.5000000e+02      2.2000000e-16      2.4051854e-05      2.4051854e-05      2.4051813e-05      2.4047383e-05
     9.5000000e+02      3.2000000e-16      7.8217464e-07      7.8217464e-07      7.8217443e-07      7.8207747e-07
     9.5000000e+02      4.6000000e-16      1.0029078e-08      1.0029078e-08      1.0029078e-08      1.0028380e-08
     9.5000000e+02      6.8000000e-16      2.1272350e-11      2.1272350e-11      2.1272350e-11      2.1271949e-11
     9.5000000e+02      1.0000000e-15      8.7143045e-15      8.7143045e-15      8.7143045e-15      8.7142952e-15
     9.5000000e+02      1.5000000e-15      2.9754857e-19      2.9754857e-19      2.9754857e-19      2.9754857e-19
     9.5000000e+02      2.2000000e-15      4.4340811e-25      4.4340811e-25      4.4340811e-25      4.4340811e-25
     9.5000000e+02      3.2000000e-15      2.6186976e-33      2.6186976e-33      2.6186976e-33      2.6186976e-33
     9.5000000e+02      5.6000000e-15      6.3315519e-53      6.3315519e-53      6.3315519e-53      6.3315519e-53
     9.5000000e+02      1.0000000e-14      1.2203984e-88      1.2203984e-88      1.2203984e-88      1.2203984e-88
     9.5000000e+02      1.8000000e-14      3.0894924e-153      3.0894924e-153      3.0894924e-153      3.0894924e-153
     9.5000000e+02      3.7000000e-14      2.7926302e-306      2.7926302e-306      2.7926302e-306      2.7926302e-306
     9.5000000e+02      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     9.5000000e+02      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     9.5000000e+02      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+03      0.0000000e+00      3.6060882e-01      3.6060882e-01      3.6058576e-01      3.6036549e-01
     1.0000000e+03      1.0000000e-22      3.6060672e-01      3.6060671e-01      3.6058366e-01      3.6036338e-01
     1.0000000e+03      1.0000000e-20      3.6039833e-01      3.6039833e-01      3.6037529e-01      3.6015516e-01
     1.0000000e+03      1.0000000e-19      3.5850976e-01      3.5850976e-01      3.5848689e-01      3.5826809e-01
     1.0000000e+03      5.0000000e-19      3.5024217e-01      3.5024217e-01      3.5022003e-01      3.5000702e-01
     1.0000000e+03      1.0000000e-18      3.4019092e-01      3.4019092e-01      3.4016965e-01      3.3996366e-01
     1.0000000e+03      1.8000000e-18      3.2473984e-01      3.2473984e-01      3.2471989e-01      3.2452463e-01
     1.0000000e+03      3.2000000e-18      2.9946325e-01      2.9946325e-01      2.9944543e-01      2.9926756e-01
     1.0000000e+03      5.6000000e-18      2.6086257e-01      2.6086257e-01      2.6084787e-01      2.6069616e-01
     1.0000000e+03      1.0000000e-17      2.0315090e-01      2.0315090e-01      2.0314056e-01      2.0302689e-01
     1.0000000e+03      1.5000000e-17      1.5359628e-01      1.5359628e-01      1.5358933e-01      1.5350709e-01
     1.0000000e+03      2.2000000e-17      1.0465229e-01      1.0465229e-01      1.0464828e-01      1.0459560e-01
     1.0000000e+03      3.2000000e-17      6.1404226e-02      6.1404226e-02      6.1402391e-02      6.1374073e-02
     1.0000000e+03      4.6000000e-17      2.9916226e-02      2.9916226e-02      2.9915598e-02      2.9903382e-02
     1.0000000e+03      6.8000000e-17      1.0232325e-02      1.0232325e-02      1.0232203e-02      1.0228739e-02
     1.0000000e+03      1.0000000e-16      2.3839490e-03      2.3839490e-03      2.3839367e-03      2.3833164e-03
     1.0000000e+03      1.5000000e-16      2.9506459e-04      2.9506459e-04      2.9506414e-04      2.9501200e-04
     1.0000000e+03      2.2000000e-16      2.0657709e-05      2.0657709e-05      2.0657702e-05      2.0655451e-05
     1.0000000e+03      3.2000000e-16      6.5490929e-07      6.5490929e-07      6.5490927e-07      6.5486954e-07
     1.0000000e+03      4.6000000e-16      8.0481185e-09      8.0481185e-09      8.0481185e-09      8.0478980e-09
     1.0000000e+03      6.8000000e-16      1.5486424e-11      1.5486424e-11      1.5486424e-11      1.5486335e-11
     1.0000000e+03      1.0000000e-15      5.0084810e-15      5.0084810e-15      5.0084810e-15      5.0084797e-15
     1.0000000e+03      1.5000000e-15      1.1253296e-19      1.1253296e-19      1.1253296e-19      1.1253296e-19
     1.0000000e+03      2.2000000e-15      1.2376776e-25      1.2376776e-25      1.2376776e-25      1.2376776e-25
     1.0000000e+03      3.2000000e-15      5.4982625e-34      5.4982625e-34      5.4982625e-34      5.4982625e-34
     1.0000000e+03      5.6000000e-15      7.3439642e-54      7.3439642e-54      7.3439642e-54      7.3439642e-54
     1.0000000e+03      1.0000000e-14      3.9232615e-90      3.9232615e-90      3.9232615e-90      3.9232615e-90
     1.0000000e+03      1.8000000e-14      5.9995149e-156      5.9995149e-156      5.9995149e-156      5.9995149e-156
     1.0000000e+03      3.7000000e-14      4.3622083e-312      4.3622083e-312      4.3622083e-312      4.3622083e-312
     1.0000000e+03      1.0000000e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+03      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+03      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.1000000e+03      0.0000000e+00      3.1837288e-01      3.1837288e-01      3.1836340e-01      3.1821060e-01
     1.1000000e+03      1.0000000e-22      3.1837097e-01      3.1837097e-01      3.1836149e-01      3.1820869e-01
     1.1000000e+03      1.0000000e-20      3.1818185e-01      3.1818185e-01      3.1817238e-01      3.1801968e-01
     1.1000000e+03      1.0000000e-19      3.1646802e-01      3.1646802e-01      3.1645862e-01      3.1630685e-01
     1.1000000e+03      5.0000000e-19      3.0896831e-01      3.0896831e-01      3.0895921e-01      3.0881153e-01
     1.1000000e+03      1.0000000e-18      2.9985716e-01      2.9985716e-01      2.9984844e-01      2.9970568e-01
     1.1000000e+03      1.8000000e-18      2.8586575e-01      2.8586575e-01      2.8585759e-01      2.8572237e-01
     1.1000000e+03      3.2000000e-18      2.6301705e-01      2.6301705e-01      2.6300978e-01      2.6288676e-01
     1.1000000e+03      5.6000000e-18      2.2822872e-01      2.2822872e-01      2.2822277e-01      2.2811801e-01
     1.1000000e+03      1.0000000e-17      1.7649200e-01      1.7649200e-01      1.7648785e-01      1.7640952e-01
     1.1000000e+03      1.5000000e-17      1.3239515e-01      1.3239515e-01      1.3239239e-01      1.3233574e-01
     1.1000000e+03      2.2000000e-17      8.9241099e-02      8.9241099e-02      8.9239539e-02      8.9203150e-02
     1.1000000e+03      3.2000000e-17      5.1590507e-02      5.1590507e-02      5.1589808e-02      5.1570061e-02
     1.1000000e+03      4.6000000e-17      2.4646269e-02      2.4646269e-02      2.4646039e-02      2.4637316e-02
     1.1000000e+03      6.8000000e-17      8.1958985e-03      8.1958985e-03      8.1958569e-03      8.1932432e-03
     1.1000000e+03      1.0000000e-16      1.8425406e-03      1.8425406e-03      1.8425369e-03      1.8420202e-03
     1.1000000e+03      1.5000000e-16      2.1752415e-04      2.1752415e-04      2.1752407e-04      2.1747397e-04
     1.1000000e+03      2.2000000e-16      1.4362300e-05      1.4362300e-05      1.4362300e-05      1.4359940e-05
     1.1000000e+03      3.2000000e-16      4.1981172e-07      4.1981172e-07      4.1981172e-07      4.1977562e-07
